run,fitness,matches,elapsed_time_seconds,expression,is_new_best
28,-123.0,3,348.164897441864,(((((acos(cos(n)) ** n) / n) + n) / (n + n)) + n),False
29,-283.0,4,380.7129099369049,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
30,-123.0,3,340.21813583374023,(((n + ((acos(cos(n)) ** n) / n)) / (n + n)) + n),False
31,-123.0,3,387.57172083854675,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
32,-123.0,3,380.8704602718353,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
33,-123.0,3,391.66377806663513,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
34,-123.0,3,378.2049148082733,(((((acos(cos(n)) ** n) / n) + n) / (n + n)) + n),False
35,-123.0,3,392.95541524887085,(n + ((((acos(cos(n)) ** n) / n) + n) / (n + n))),False
36,-283.0,4,404.85215854644775,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
37,-283.0,4,402.7675380706787,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
38,-123.0,3,405.6961464881897,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
39,-123.0,3,418.5431582927704,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
40,-283.0,4,400.69654512405396,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
41,-123.0,3,390.7479043006897,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
42,-123.0,3,390.6214647293091,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
43,-123.0,3,374.64338636398315,(((((n ** acos(cos(n))) / n) + n) / (n + n)) + n),False
44,-123.0,3,403.1427140235901,(n + ((n + ((n ** acos(cos(n))) / n)) / (n + n))),False
45,-123.0,3,443.6390585899353,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
46,-123.0,3,411.9042429924011,(((((n ** acos(cos(n))) / n) + n) / (n + n)) + n),False
47,-123.0,3,432.27502608299255,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
48,-123.0,3,424.0933928489685,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
49,-123.0,3,367.72653222084045,(((((acos(cos(n)) ** n) / n) + n) / (n + n)) + n),False
50,-123.0,3,399.49490666389465,(n + ((((acos(cos(n)) ** n) / n) + n) / (n + n))),False
51,-123.0,3,412.94472551345825,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
52,-123.0,3,408.9989700317383,(((((n ** acos(cos(n))) / n) + n) / (n + n)) + n),False
53,-123.0,3,431.9770030975342,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
54,-123.0,3,425.9261562824249,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
55,-283.0,4,419.8482811450958,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
56,-123.0,3,430.53329372406006,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
57,-123.0,3,422.6788763999939,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
58,-123.0,3,390.3770840167999,(n + ((((acos(cos(n)) ** n) / n) + n) / (n + n))),False
59,-123.0,3,396.94547986984253,(n + ((n + ((acos(cos(n)) ** n) / n)) / (n + n))),False
60,-123.0,3,400.37757182121277,(n + ((((acos(cos(n)) ** n) / n) + n) / (n + n))),False
61,-123.0,3,394.649361371994,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
62,-123.0,3,384.1086730957031,(((n + ((n ** acos(cos(n))) / n)) / (n + n)) + n),False
63,-123.0,3,390.26807403564453,(((n + ((n ** acos(cos(n))) / n)) / (n + n)) + n),False
64,-123.0,3,389.5543851852417,(n + ((n + ((n ** acos(cos(n))) / n)) / (n + n))),False
65,-283.0,4,413.276291847229,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
66,-283.0,4,410.00911140441895,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
67,-123.0,3,382.5003020763397,(n + ((((acos(cos(n)) ** n) / n) + n) / (n + n))),False
68,-123.0,3,383.6879069805145,(((((acos(cos(n)) ** n) / n) + n) / (n + n)) + n),False
69,-123.0,3,382.091739654541,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
70,-283.0,4,414.81792855262756,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
71,-123.0,3,416.7615020275116,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
72,-283.0,4,393.64179039001465,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
73,-123.0,3,426.3241136074066,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
74,-123.0,3,421.3292410373688,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
75,-283.0,4,399.2745132446289,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
76,-283.0,4,402.4466836452484,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
77,-283.0,4,396.657071352005,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
78,-283.0,4,407.45527696609497,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
79,-123.0,3,374.4670100212097,(n + ((n + ((acos(cos(n)) ** n) / n)) / (n + n))),False
80,-283.0,4,401.76261734962463,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
81,-123.0,3,381.5293688774109,(((n + ((n ** acos(cos(n))) / n)) / (n + n)) + n),False
82,-123.0,3,386.1925730705261,(n + ((((acos(cos(n)) ** n) / n) + n) / (n + n))),False
83,-123.0,3,423.1369867324829,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
84,-123.0,3,414.6424632072449,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
85,-123.0,3,386.7187285423279,(n + ((((acos(cos(n)) ** n) / n) + n) / (n + n))),False
86,-123.0,3,411.2747893333435,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
87,-123.0,3,345.8139088153839,(((((acos(cos(n)) ** n) / n) + n) / (n + n)) + n),False
88,-123.0,3,404.48921608924866,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
89,-283.0,4,397.9357373714447,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
90,-123.0,3,403.90433955192566,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
91,-123.0,3,349.27204298973083,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
92,-123.0,3,363.8037130832672,(((((acos(cos(n)) ** n) / n) + n) / (n + n)) + n),False
93,-283.0,4,391.3163712024689,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
94,-283.0,4,396.9058663845062,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
95,-123.0,3,399.0756425857544,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
96,-283.0,4,393.5740180015564,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
97,-283.0,4,390.77205181121826,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
98,-283.0,4,387.0451121330261,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
99,-123.0,3,364.15122747421265,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
100,-283.0,4,388.7735958099365,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
101,-283.0,4,399.86626982688904,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
102,-283.0,4,385.9976718425751,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
103,-123.0,3,372.52567315101624,(n + ((n + ((n ** acos(cos(n))) / n)) / (n + n))),False
104,-283.0,4,394.2893114089966,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
105,-123.0,3,392.0213804244995,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
106,-123.0,3,358.3657560348511,(n + ((n + ((n ** acos(cos(n))) / n)) / (n + n))),False
107,-123.0,3,403.5536093711853,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
108,-123.0,3,393.1624023914337,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
109,-123.0,3,370.63128995895386,(((((acos(cos(n)) ** n) / n) + n) / (n + n)) + n),False
110,-123.0,3,354.61312913894653,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
111,-123.0,3,389.1241672039032,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
112,-283.0,4,385.01376271247864,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
113,-123.0,3,396.37264013290405,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
114,-123.0,3,373.47935247421265,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
115,-123.0,3,360.4234051704407,(n + ((n + ((acos(cos(n)) ** n) / n)) / (n + n))),False
116,-123.0,3,371.28109407424927,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
117,-283.0,4,389.7184760570526,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
118,-123.0,3,374.02093529701233,(n + ((((n ** acos(cos(n))) / n) + n) / (n + n))),False
119,-123.0,3,362.53827023506165,(((n + ((n ** acos(cos(n))) / n)) / (n + n)) + n),False
120,-123.0,3,394.11569833755493,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
121,-123.0,3,393.0410313606262,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
122,-283.0,4,392.3512649536133,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
123,-123.0,3,389.37806606292725,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
124,-283.0,4,383.7937476634979,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
125,-123.0,3,372.23952865600586,(((n + ((n ** acos(cos(n))) / n)) / (n + n)) + n),False
126,-123.0,3,391.96641755104065,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
127,-123.0,3,386.9903030395508,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
128,-123.0,3,394.18385434150696,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
129,-123.0,3,370.52264761924744,(((n + ((n ** acos(cos(n))) / n)) / (n + n)) + n),False
130,-123.0,3,395.97666096687317,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
131,-123.0,3,393.9515550136566,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
132,-127.0,3,237.1685287952423,(n - (phi * (n - (phi ** n)))),False
133,-283.0,4,385.0749042034149,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
134,-123.0,3,396.84686827659607,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
135,-123.0,3,390.64122796058655,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
136,-123.0,3,391.8327658176422,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
137,-123.0,3,384.7744650840759,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
138,-123.0,3,394.03852438926697,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
139,-123.0,3,390.3787770271301,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
140,-123.0,3,392.42373609542847,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
141,-283.0,4,394.7493546009064,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
142,-283.0,4,385.77018642425537,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
143,-123.0,3,392.03291726112366,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
144,-123.0,3,396.3063669204712,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
145,-123.0,3,403.847749710083,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
146,-283.0,4,388.8453915119171,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
147,-123.0,3,390.5800483226776,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
148,-123.0,3,388.90133357048035,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
149,-283.0,4,392.5963923931122,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
150,-123.0,3,394.3385365009308,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
151,-283.0,4,393.6732232570648,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
152,-123.0,3,390.0947937965393,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
153,-123.0,3,390.10937547683716,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
154,-123.0,3,400.4958040714264,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
155,-283.0,4,386.29663729667664,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
156,-283.0,4,393.9821720123291,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
157,-283.0,4,401.5282869338989,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
158,-123.0,3,393.34821248054504,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
159,-283.0,4,391.49947333335876,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
160,-123.0,3,398.49233174324036,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
161,-283.0,4,389.3607289791107,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
162,-123.0,3,391.69661927223206,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
163,-123.0,3,395.42513632774353,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
164,-123.0,3,395.5121293067932,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
165,-123.0,3,402.1698272228241,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
166,-123.0,3,396.961003780365,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
167,-283.0,4,384.28699374198914,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
168,-123.0,3,399.4314911365509,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
169,-123.0,3,393.0683069229126,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
170,-123.0,3,393.09654092788696,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
171,-123.0,3,389.83115124702454,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
172,-283.0,4,382.36981439590454,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
173,-123.0,3,400.5633864402771,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
174,-123.0,3,397.0202286243439,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
175,-123.0,3,397.04712772369385,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
176,-123.0,3,400.7530038356781,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
177,-123.0,3,397.06982612609863,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
178,-123.0,3,392.95158195495605,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
179,-123.0,3,407.2793252468109,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
180,-283.0,4,397.2167880535126,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
181,-283.0,4,399.2043845653534,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
182,-283.0,4,402.24085998535156,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
183,-283.0,4,387.7871263027191,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
184,-123.0,3,391.72081303596497,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
185,-123.0,3,394.53324007987976,"(n + ((n + (nroot((n ** (n * n)), n) / n)) / (n + n)))",False
186,-123.0,3,405.2329547405243,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
187,-123.0,3,400.7916967868805,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
188,-123.0,3,402.715544462204,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
189,-123.0,3,398.46051001548767,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
190,-123.0,3,390.9908137321472,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
191,-123.0,3,399.0546817779541,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
192,-283.0,4,388.7785909175873,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
193,-123.0,3,398.21748185157776,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
194,-283.0,4,397.91733264923096,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
195,-283.0,4,379.7580006122589,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
196,-123.0,3,396.9127733707428,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
197,-123.0,3,402.25553917884827,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
198,-123.0,3,401.8627951145172,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
199,-123.0,3,393.1952030658722,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
200,-123.0,3,396.5846769809723,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
201,-283.0,4,374.61943197250366,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
202,-123.0,3,409.0862624645233,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
203,-123.0,3,400.5014452934265,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
204,-123.0,3,396.4154522418976,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
205,-123.0,3,395.5690269470215,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
206,-283.0,4,393.90359926223755,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
207,-283.0,4,380.911007642746,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
208,-283.0,4,386.01794815063477,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
209,-123.0,3,391.1852819919586,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
210,-123.0,3,391.27879548072815,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
211,-123.0,3,396.7151246070862,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
212,-283.0,4,373.0144786834717,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
213,-123.0,3,397.7196435928345,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
214,-123.0,3,390.33739495277405,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
215,-283.0,4,379.80099606513977,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
216,-123.0,3,414.72608971595764,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
217,-123.0,3,397.09950160980225,"(((n + (nroot((n ** (n * n)), n) / n)) / (n + n)) + n)",False
218,-283.0,4,392.18741750717163,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
219,-123.0,3,397.8447325229645,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
220,-123.0,3,396.37852668762207,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
221,-283.0,4,383.2787537574768,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
222,-283.0,4,392.4227845668793,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
223,-283.0,4,382.2906677722931,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
224,-123.0,3,409.6987590789795,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
225,-123.0,3,386.7234876155853,"((((nroot(((n ** n) ** n), n) / n) + n) / (n + n)) + n)",False
226,-123.0,3,394.04877400398254,"(n + (((nroot((n ** (n * n)), n) / n) + n) / (n + n)))",False
227,-123.0,3,399.16296648979187,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
228,-123.0,3,394.9967930316925,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
229,-283.0,4,377.3591477870941,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
230,-283.0,4,402.5760953426361,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
231,-123.0,3,397.1919541358948,"((((nroot((n ** (n * n)), n) / n) + n) / (n + n)) + n)",False
232,-283.0,4,392.20091009140015,(((n - n) ** log_{3}(n)) + ((n - (n / n)) + n)),False
233,-123.0,3,416.9786956310272,"(((n + (nroot(((n ** n) ** n), n) / n)) / (n + n)) + n)",False
