fitness,matches,expression
-899.0,6,"((nroot(n, catalan) + n) + sin(cos(n)))"
-899.0,6,"(n + (nroot(n, catalan) + atan(cos(n))))"
-899.0,6,((n // abs(tan(e))) + cos(n))
-899.0,6,"((nroot(n, catalan) + n) + atan(cos(n)))"
-898.0,6,"(cos(sinh(n)) + (nroot(n, catalan) + n))"
-898.0,6,"((cos(cosh(n)) + nroot(n, catalan)) + n)"
-898.0,6,((n + cos(n)) + (n * asin(catalan)))
-898.0,6,"((cos(cosh(n)) + n) + nroot(n, catalan))"
-898.0,6,((cos(n) + n) + (asin(catalan) * n))
-898.0,6,(n + ((n ** cosh(sin(e))) + cos(n)))
-898.0,6,((n * asin(catalan)) + (cos(n) + n))
-898.0,6,((n * asin(catalan)) + (n + cos(n)))
-898.0,6,"((cos(sinh(n)) + n) + nroot(n, catalan))"
-898.0,6,(cos(n) + ((n * asin(catalan)) + n))
-898.0,6,((tanh((sinh(n) // cos(n))) + n) + n)
-898.0,6,(n + (n + tanh((cos(n) * factorial(n)))))
-898.0,6,((cos(n) + n) + (n * asin(catalan)))
-898.0,6,((tanh((sinh(n) * cos(n))) + n) + n)
-898.0,6,"(nroot(n, catalan) + (cos(sinh(n)) + n))"
-898.0,6,((cos(n) + (asin(catalan) * n)) + n)
-898.0,6,(n + ((n + floor(cos(n))) ** asin(catalan)))
-898.0,6,((n + n) + tanh((sinh(n) * cos(n))))
-898.0,6,(n + (tanh((factorial(n) / cos(n))) + n))
-898.0,6,(cos(n) + (n + (n * asin(catalan))))
-897.0,6,((((n + n) * euler_gamma) + cos(n)) + n)
-897.0,6,(((n + n) * euler_gamma) + (cos(n) + n))
-897.0,6,(floor(atan(n)) | ((n + n) + floor(cos(n))))
-897.0,6,"(nroot(((cos(n) min euler_gamma) + n), catalan) + n)"
-897.0,6,((n // cos(asin(euler_gamma))) + (cos(n) + n))
-897.0,6,((n + cos(n)) + (n // cos(sinh(euler_gamma))))
-897.0,6,((atan((abs(tan(n)) + n)) ** n) + n)
-897.0,6,((((n + n) // phi) + n) + cos(n))
-897.0,6,(n + ((n // cos(cos(catalan))) + cos(n)))
-897.0,6,(((n + n) // cos(cos(avogadro))) + cos(n))
-897.0,6,(((n + n) // phi) + (cos(n) + n))
-897.0,6,(n + (atan((abs(tan(n)) + n)) ** n))
-897.0,6,((n + (n / cos(atan(euler_gamma)))) + cos(n))
-897.0,6,(cos(n) + (((n + n) // phi) + n))
-896.0,6,((n - cos((n ** euler_gamma))) + (n + cos(n)))
-896.0,6,((cos(n) + (n + n)) // (phi * euler_gamma))
-896.0,6,((pi / (e / n)) + (n + cos(n)))
-896.0,6,(((pi * (n / e)) + n) + cos(n))
-896.0,6,"(nroot(n, (catalan ** catalan)) + (cos(n) + n))"
-896.0,6,(cosh(((n / floor(e)) min e)) + n)
-896.0,6,(n + cosh(((n / floor(e)) min e)))
-896.0,6,(((n + cos(n)) + n) + abs(cos((n << n))))
-896.0,6,(n + ((cos(n) - cos((n ** euler_gamma))) + n))
-896.0,6,(n + ((n % cos(euler_gamma)) + (cos(n) + n)))
-896.0,6,(((tanh((avogadro % n)) + n) + cos(n)) + n)
-896.0,6,((n + cos(n)) + (n + (n % cos(euler_gamma))))
-896.0,6,((n + (n + cos(n))) + floor(tanh((n * n))))
-896.0,6,((tanh((avogadro % n)) + n) + (cos(n) + n))
-896.0,6,(n + ((n / log_{pi}(e)) + cos(n)))
-896.0,6,((n + tanh((avogadro % n))) + (n + cos(n)))
-896.0,6,(n + ((n % cos(euler_gamma)) + (n + cos(n))))
-896.0,6,((n + (cos(n) + n)) / (euler_gamma * phi))
-896.0,6,(n + ((n + cos(n)) + (n % cos(euler_gamma))))
-896.0,6,((n % cos(euler_gamma)) + ((n + cos(n)) + n))
-896.0,6,(cos(n) + (n + (cos(tan(sin(factorial(n)))) + n)))
-896.0,6,"sinh(cosh((nroot(n, e) min tan(avogadro))))"
-896.0,6,((n + n) + ((n % cos(euler_gamma)) + cos(n)))
-896.0,6,((n % cos(euler_gamma)) + (n + (n + cos(n))))
-896.0,6,((((n % sin(tanh(n))) + cos(n)) + n) + n)
-896.0,6,(((n + (ceil(cos(n)) % n)) + cos(n)) + n)
-896.0,6,(tanh((avogadro % n)) + ((n + cos(n)) + n))
-896.0,6,"(nroot(cos(n), e) + ((n / catalan) + n))"
-896.0,6,((n + (n + (n % cos(euler_gamma)))) + cos(n))
-896.0,6,(n + (n + (cos(n) - cos((n ** euler_gamma)))))
-896.0,6,(cos(h) + ((phi ** n) min (n + n)))
-896.0,6,(atan(phi) + ((phi ** n) min (n + n)))
-896.0,6,((n + (n % cos(euler_gamma))) + (cos(n) + n))
-896.0,6,(((n + (n % cos(euler_gamma))) + cos(n)) + n)
-896.0,6,(((cos(n) - cos((n ** euler_gamma))) + n) + n)
-896.0,6,(cos(n) + (((n % cos(euler_gamma)) + n) + n))
-896.0,6,"cosh(cosh((nroot(n, e) min tan(avogadro))))"
-896.0,6,((n + cos(n)) + (n + (factorial((n + n)) % catalan)))
-896.0,6,(n + (n + ((n % cos(euler_gamma)) + cos(n))))
-896.0,6,((n + cos(n)) + (tan((n / cosh(e))) + n))
-896.0,6,((cos(n) + (n + floor(tanh((n * n))))) + n)
-896.0,6,((cos(n) + n) + ((n % cos(euler_gamma)) + n))
-896.0,6,(((n + (n % sin(tanh(n)))) + n) + cos(n))
-895.0,6,(log_{9}(n) + ((n + n) + cos(n)))
-895.0,6,(n + (log_{9}(n) + (cos(n) + n)))
-895.0,6,((cos(n) + n) + (n + log_{9}(n)))
-895.0,6,(cos(n) + ((log_{9}(n) + n) + n))
-895.0,6,(((cos(n) + log_{9}(n)) + n) + n)
-895.0,6,((cos(n) + log_{9}(n)) + (n + n))
-895.0,6,(n + ((cos(n) + n) + log_{9}(n)))
-895.0,6,((log_{9}(n) + (cos(n) + n)) + n)
-895.0,6,(n + ((n + cos(n)) + log_{9}(n)))
-895.0,6,(((n + cos(n)) + n) + log_{9}(n))
-895.0,6,(((log_{9}(n) + cos(n)) + n) + n)
-895.0,6,((cos(n) + (log_{9}(n) + n)) + n)
-895.0,6,((log_{9}(n) + (n + cos(n))) + n)
-895.0,6,(cos(n) + (n + (log_{9}(n) + n)))
-895.0,6,((n + log_{9}(n)) + (n + cos(n)))
-895.0,6,ceil((phi ** (log_{phi}((n + n)) min n)))
-895.0,6,((cosh((n / ceil(phi))) min cosh(e)) + n)
-895.0,6,((log_{9}(n) + (n + n)) + cos(n))
-895.0,6,(((n + n) + cos(n)) + log_{9}(n))
-895.0,6,((n + (n + log_{9}(n))) + cos(n))
-895.0,6,((n + (n + cos(n))) + log_{9}(n))
-895.0,6,(n + (cosh((n / ceil(phi))) min (phi + n)))
-895.0,6,(n + (n + (cos(n) + log_{9}(n))))
-895.0,6,(log_{9}(n) + (n + (cos(n) + n)))
-895.0,6,(cos((n * n)) + (n + (n ** tan(cos(euler_gamma)))))
-895.0,6,(log_{9}(n) + (cos(n) + (n + n)))
-895.0,6,(n + (cos((n max phi)) + ceil((cos(n) + n))))
-895.0,6,((n + cos(n)) + (n + log_{9}(n)))
-895.0,6,((cos(n) + n) + (log_{9}(n) + n))
-895.0,6,(log_{9}(n) + (n + (n + cos(n))))
-895.0,6,(n + ((cos(n) + log_{9}(n)) + n))
-895.0,6,(((log_{9}(n) + n) + cos(n)) + n)
-895.0,6,(n + (cos(n) + (log_{9}(n) + n)))
-895.0,6,((((n * n) & neg(n)) // e) + e)
-895.0,6,(asin(log_{cosh(pi)}(n)) + ((n + cos(n)) + n))
-895.0,6,(n + (cos(n) + (n + log_{9}(n))))
-895.0,6,((n + n) + (log_{9}(n) + cos(n)))
-895.0,6,(((n + log_{9}(n)) + n) + cos(n))
-895.0,6,(n + (log_{9}(n) + (n + cos(n))))
-895.0,6,((log_{9}(n) + n) + (cos(n) + n))
-895.0,6,(((n + log_{9}(n)) + cos(n)) + n)
-895.0,6,(((n + cos(n)) + log_{9}(n)) + n)
-895.0,6,"(n + ((n + cos(n)) * nroot(e, cosh(e))))"
-895.0,6,(((n + n) + log_{9}(n)) + cos(n))
-895.0,6,((n + (log_{9}(n) + cos(n))) + n)
-895.0,6,(n + (n + (log_{9}(n) + cos(n))))
-894.0,6,((tanh(n) + (phi ** n)) min (n + (phi + n)))
-894.0,6,(((phi ** n) + tanh(n)) min ((phi + n) + n))
-894.0,6,(((phi ** n) // sinh(ceil(atan(n)))) + (n * phi))
-894.0,6,"sinh(cosh(nroot((n min (e + e)), e)))"
-894.0,6,"(n + nroot((n ** n), (ceil(nroot(n, phi)) + atan(n))))"
-894.0,6,((n ** sinh(tanh(n))) + ((n ** catalan) + cos((n * n))))
-894.0,6,"sinh(cosh(nroot(((e + e) min n), e)))"
-894.0,6,"cosh(cosh(nroot((n min (e + e)), e)))"
-894.0,6,"(n + nroot((n ** (n + catalan)), (5 max n)))"
-894.0,6,((cos((n + euler_gamma)) + ((cos(n) + n) max n)) + n)
-894.0,6,((cos(((cos(n) min (e // n)) % n)) + n) + n)
-894.0,6,"(n + cosh((nroot(factorial(n), 5) min e)))"
-893.0,6,"(nroot(((phi + n) ** n), (5 max n)) + n)"
-893.0,6,((((((factorial(n) // n) / n) min n) + n) / phi) + n)
-893.0,6,"(n + nroot((n ** (n min 5)), (e * phi)))"
-893.0,6,(n + cosh((((n - (sin(n) % tanh(n))) ** catalan) * euler_gamma)))
-893.0,6,(((((n + cos((n * n))) + n) + cos(n)) / phi) + n)
-893.0,6,"((nroot(n, n) * nroot(factorial(n), ((n / phi) max pi))) + n)"
-893.0,6,(e + (((n * n) // e) min (n / euler_gamma)))
-893.0,6,(n + ((n + (((factorial(n) // n) / n) min n)) // phi))
-893.0,6,((n + n) + cos(((cos(n) min acos(tanh(n))) // acos(catalan))))
-893.0,6,"ceil(sinh((nroot(n, cosh(catalan)) min cosh(cosh(atan(e))))))"
-893.0,6,"(nroot(cosh(((n * euler_gamma) min pi)), atan(e)) + n)"
-893.0,6,"(n + ((nroot(n, ceil(nroot(n, cosh(euler_gamma)))) ** n) ** catalan))"
-893.0,6,"(nroot(((factorial(n) min (n ** e)) ** euler_gamma), atan(n)) + n)"
-892.0,6,(((n >> ceil(cos(n))) | n) + (n ** tanh((n * pi))))
-892.0,6,(n + (n ** atan((((n % catalan) * n) min (phi * atan(n))))))
-892.0,6,"(n + (nroot(cosh(n), (tanh(n) + nroot(n, n))) min (phi + n)))"
-892.0,6,(phi + (atan((n ** (n * ((n ** (pi + n)) % n)))) ** n))
-892.0,6,(((cosh((euler_gamma * n)) min cosh(floor(pi))) // atan(n)) + n)
-892.0,6,ceil(((phi * tanh((e - cos(n)))) ** n))
-892.0,6,ceil((phi ** (n ** tanh((n ** (tanh(factorial((n + n))) - tanh(cos(n))))))))
-892.0,6,(((atan(n) + n) min (n ** sinh(log_{5}(n)))) + n)
-892.0,6,"(n + nroot((cosh(n) ** (euler_gamma min (pi / n))), nroot(n, n)))"
-892.0,6,(n + (((((n << n) - n) // n) // n) min sinh(e)))
-891.0,6,(n + (n + ((sin(e) / cos(n)) max (sin(e) + cos(n)))))
-891.0,6,(cosh((((n min (e + e)) ** catalan) * euler_gamma)) + n)
-891.0,6,"((((nroot(n, ceil(pi)) ** n) min (e + n)) ** catalan) + n)"
-891.0,6,((n + (cos(n) + n)) + ((cos(n) + n) % (catalan + euler_gamma)))
-891.0,6,"((((n ** atan(n)) * atan(nroot(n, pi))) min (n + n)) + phi)"
-890.0,6,(((cos(n) + n) + n) + ((n % log_{10}(phi)) * n))
-890.0,6,(sin(avogadro) + ((phi ** n) min log_{5}(c)))
-890.0,6,(phi + (atan((n ** ((atan((acos(cos(sinh(n))) ** n)) ** n) + phi))) ** n))
-890.0,6,((atan((((acos(cos(n)) ** n) max phi) ** n)) ** n) + phi)
-889.0,6,((((n << n) // ((e ** n) / n)) // (e / n)) + e)
-889.0,6,(phi + (atan((n ** (atan((n + (phi + (phi / sin(n))))) ** n))) ** n))
-888.0,6,ceil((((phi ** n) ** tanh(((phi ** n) ** n))) ** tanh(((e * e) - n))))
-888.0,6,"((cos(((cos(n) + log_{10}(n)) + n)) + nroot(n, catalan)) + n)"
-887.0,6,"(cos(n) + (n + ((nroot(n, catalan) % ((n max pi) / (n max pi))) + n)))"
-887.0,6,"((((nroot(n, 4) ** n) min (nroot(n, 4) * n)) ** catalan) + n)"
-886.0,6,"(((n | (n + n)) + sin(n)) min (n + nroot((n ** n), (phi ** 3))))"
-886.0,6,(phi / (((sinh(pi) max (phi / ((sinh(pi) % e) ** n))) % e) ** n))
-886.0,6,(n + (n ** asin(log_{6}(((n + G) min (5 + G))))))
-877.0,6,"sinh(tan(abs((((n // n) + cos(nroot((n max n), 7))) min nroot((n max n), 7)))))"
-540.0,5,"((nroot(n, catalan) + n) + cos(n))"
-540.0,5,"cosh(cosh(nroot(n, e)))"
-540.0,5,"sinh(cosh(nroot(n, e)))"
-540.0,5,"(nroot(n, catalan) + (cos(n) + n))"
-539.0,5,"sinh(tan(nroot(n, 7)))"
-539.0,5,(sin((tanh(n) ** cosh(n))) + (phi ** n))
-539.0,5,ceil((cosh(sinh(catalan)) ** n))
-539.0,5,(cosh((n * tanh(sin(euler_gamma)))) + n)
-539.0,5,(((n * n) // e) + e)
-539.0,5,((phi ** n) + sin((tanh(n) ** cosh(n))))
-539.0,5,((((n * cosh(n)) ** euler_gamma) // n) + n)
-539.0,5,((phi ** n) + sin((tanh(n) ** sinh(n))))
-539.0,5,(sin((tanh(n) ** sinh(n))) + (phi ** n))
-539.0,5,((atan(((n * n) ** n)) ** n) + phi)
-539.0,5,(n + cosh((sin(tanh(euler_gamma)) * n)))
-539.0,5,"(cosh(log_{euler_gamma}(n)) + nroot(n, pi))"
-539.0,5,((cosh(catalan) ** n) / euler_gamma)
-539.0,5,(n + cosh((n / ceil(phi))))
-539.0,5,((atan((n << (n * n))) ** n) + phi)
-539.0,5,(asin(atan(asin(tanh(n)))) + (atan(avogadro) ** n))
-538.0,5,((atan(((n % e) + n)) ** n) + n)
-538.0,5,(atan(tanh(((n * n) ** n))) + (phi ** n))
-538.0,5,(sin(((sinh(n) // n) ** n)) + (phi ** n))
-538.0,5,((phi ** n) + abs(cos((n << (n * n)))))
-538.0,5,((atan(avogadro) ** n) + atan(sinh(n)))
-538.0,5,ceil((atan(pi) ** (n + n)))
-538.0,5,(cosh(tanh(n)) + (atan(avogadro) ** n))
-538.0,5,"(nroot(((factorial(n) * n) ** catalan), pi) + n)"
-538.0,5,(atan(factorial((n >> (n * n)))) + (phi ** n))
-538.0,5,((phi ** n) + cos(sin((n << (n * n)))))
-538.0,5,"(tanh(n) + nroot(cosh(n), sinh(atan(n))))"
-537.0,5,(sin(avogadro) + (phi ** n))
-537.0,5,((phi ** n) + atan(tanh(n)))
-537.0,5,(cos(euler_gamma) + (phi ** n))
-537.0,5,((phi ** n) + cos(euler_gamma))
-537.0,5,((phi ** n) + tanh(atan(n)))
-537.0,5,((ceil((phi ** n)) // ceil(phi)) + n)
-537.0,5,((ceil((phi ** n)) / ceil(phi)) + n)
-537.0,5,(n + (n ** log_{(pi + catalan)}(n)))
-537.0,5,(sin(catalan) + (phi ** n))
-537.0,5,ceil(((pi ** sin(e)) ** n))
-537.0,5,"ceil((phi ** nroot(n, atan(phi))))"
-537.0,5,"(n + nroot(nroot((n << (n * n)), pi), pi))"
-537.0,5,ceil((catalan * ceil((phi ** n))))
-537.0,5,"(n + nroot(n, log_{(n / atan(n))}(pi)))"
-537.0,5,(abs(cos(n)) + (phi ** n))
-537.0,5,"(n + nroot((n << (n * n)), (pi * pi)))"
-537.0,5,((phi ** n) + sin(avogadro))
-537.0,5,ceil(((pi ** n) ** sin(e)))
-537.0,5,ceil((ceil((phi ** n)) * catalan))
-537.0,5,"(nroot(cosh(n), (tanh(n) + nroot(n, n))) + n)"
-537.0,5,(((n / atan(n)) ** log_{pi}(n)) + n)
-537.0,5,"ceil((phi ** (n ** nroot(catalan, (cosh(n) / n)))))"
-537.0,5,(tanh(atan(n)) + (phi ** n))
-537.0,5,((phi ** n) + sin(catalan))
-537.0,5,ceil((ceil((phi ** n)) ** acos(euler_gamma)))
-537.0,5,((phi ** n) - cos(c))
-537.0,5,ceil(((phi / atan(phi)) ** n))
-537.0,5,((((factorial(n) + factorial(n)) ** euler_gamma) ** euler_gamma) + n)
-537.0,5,ceil(((cos(catalan) + tanh(((n * n) ** n))) ** n))
-536.0,5,(((n / phi) * (n / phi)) + phi)
-536.0,5,ceil(((phi ** tanh(e)) ** n))
-536.0,5,ceil(((phi ** n) * acos(euler_gamma)))
-536.0,5,"(nroot((n * n), nroot(n, n)) + tan((catalan ** n)))"
-536.0,5,ceil(((phi ** tanh(pi)) ** n))
-536.0,5,ceil((phi ** (n ** tanh(e))))
-536.0,5,"(nroot((sinh(n) / n), atan((n + n))) + n)"
-536.0,5,"(n + nroot(sinh(((n ** e) / n)), 8))"
-536.0,5,(cosh((euler_gamma * n)) + cosh(atan((n ** (n ** atan(n))))))
-536.0,5,ceil(((phi ** n) ** tanh(e)))
-536.0,5,ceil((phi ** (n + cos(phi))))
-536.0,5,"(nroot((sinh(n) // n), atan(n)) + n)"
-536.0,5,"(n + (nroot(n, pi) ** log_{acos(boltzmann)}(n)))"
-536.0,5,((n + (n ** (tanh(n) ** cosh(n)))) max (phi ** n))
-536.0,5,"(n + nroot((factorial(n) * e), pi))"
-536.0,5,(((phi ** (n - catalan)) ** catalan) + n)
-536.0,5,((phi ** n) max ((n ** (tanh(n) ** sinh(n))) + n))
-536.0,5,ceil(((phi ** n) ** atan(cosh(catalan))))
-536.0,5,"(nroot(n, atan((n + (n - (cosh(tanh(n)) ** n))))) + n)"
-536.0,5,(e * (atan(n) ** (n * catalan)))
-536.0,5,"(n + nroot(((nroot(n, atan(n)) ** n) ** tanh(n)), pi))"
-536.0,5,"(n + nroot((cosh(n) // n), atan(n)))"
-536.0,5,"(nroot((cosh(n) // n), atan(n)) + n)"
-535.0,5,(((n ** catalan) ** (atan(n) ** atan(n))) + phi)
-535.0,5,(((n ** catalan) + n) max (phi ** n))
-535.0,5,((phi ** n) max (n + (n / atan(n))))
-535.0,5,"(n + (nroot(n, e) ** (n / phi)))"
-535.0,5,ceil(((phi ** n) - (euler_gamma / n)))
-535.0,5,(n + (n ** log_{(phi ** 3)}(n)))
-535.0,5,"((nroot(((n * n) ** n), 8) ** catalan) + n)"
-535.0,5,((n + (n ** catalan)) max (phi ** n))
-535.0,5,"(nroot((factorial(n) + (n * n)), e) + n)"
-535.0,5,"(nroot(nroot(n, (phi / n)), e) + n)"
-534.0,5,"(n + (nroot(cosh((n + n)), 7) ** atan(n)))"
-533.0,5,"(n + nroot(((n ** catalan) ** n), 4))"
-533.0,5,(n - ((n << n) // neg(((n + n) * pi))))
-532.0,5,((cos(((n * n) max (n + n))) + (cos((n / n)) + n)) + n)
-532.0,5,(((n ** log_{8}(phi)) ** n) + n)
-294.0,4,ceil((phi ** n))
-293.0,4,((n + cos(n)) + n)
-293.0,4,(n + (cos(n) + n))
-293.0,4,(cos(n) + (n + n))
-293.0,4,(n + (n + cos(n)))
-293.0,4,((n + n) + cos(n))
-292.0,4,(phi + (n ** atan(n)))
-292.0,4,((n ** catalan) + n)
-292.0,4,(atan(cos(n)) + (n + n))
-292.0,4,(cos(cosh(n)) + (n + n))
-290.0,4,((phi * n) + euler_gamma)
-289.0,4,ceil((n * cosh((tanh(n) ** n))))
-131.0,3,(n + (factorial(n) // n))
-45.0,2,(phi + n)
