fitness,matches,expression
-543.0,5,cosh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,"(sqrt2 * cosh(nroot(n, acos(G))))"
-543.0,5,(sqrt(cosh(n)) + ceil(sqrt(n)))
-543.0,5,((n ** ln2) + sqrt(cosh(n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,(sqrt(cosh(n)) + (n ** euler_gamma))
-543.0,5,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(sqrt(cosh(log(cosh(n)))) + n)
-543.0,5,(n + sqrt(cosh((n - euler_gamma))))
-543.0,5,(n + sqrt(cosh((n - euler_gamma))))
-543.0,5,"(sqrt2 + nroot((n << n), sqrt5))"
-543.0,5,((sqrt3 ** (n ** catalan)) + catalan)
-543.0,5,(sqrt(sinh(n)) + (n ** euler_gamma))
-543.0,5,"(n + nroot(factorial(n), log2(6)))"
-543.0,5,"(nroot(n, sqrt2) + sqrt(sinh(n)))"
-543.0,5,ceil((phi ** (n ** tanh(3))))
-543.0,5,(ceil(sqrt(n)) + sqrt(cosh(n)))
-543.0,5,(sqrt(sinh(n)) + (n ** ln2))
-543.0,5,((2 / (ln2 ** n)) * catalan)
-543.0,5,((sqrt3 ** (n ** catalan)) + euler_gamma)
-543.0,5,"(euler_gamma + nroot((2 << n), sqrt3))"
-543.0,5,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
-543.0,5,(n + (6 // (6 - n)))
-543.0,5,(2 + (atan(cosh(n)) ** n))
-543.0,5,((pi ** (n ** ln2)) ** ln2)
-543.0,5,"(nroot(factorial(n), log2(6)) + n)"
-543.0,5,(sqrt(cosh((n - euler_gamma))) + n)
-543.0,5,(sqrt2 + (10 ** (n / 5)))
-543.0,5,(sqrt(cosh(n)) + ceil(sqrt(n)))
-543.0,5,"(nroot(n, sqrt3) + sqrt(sinh(n)))"
-543.0,5,"(sqrt(cosh(n)) + nroot(n, sqrt3))"
-543.0,5,"(n + nroot(factorial(n), log2(6)))"
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,((n ** ln2) + sqrt(cosh(n)))
-543.0,5,((n min e) + sqrt(sinh(n)))
-543.0,5,cosh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,(sqrt(cosh((ln2 - n))) + n)
-543.0,5,cosh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
-543.0,5,(cosh(log2((sqrt2 ** n))) + n)
-543.0,5,"(sqrt(sinh(n)) + nroot(n, phi))"
-543.0,5,(sqrt(cosh(n)) + ceil(sqrt(n)))
-543.0,5,((sqrt3 ** (n ** catalan)) + euler_gamma)
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt3))"
-543.0,5,((n ** euler_gamma) + sqrt(cosh(n)))
-543.0,5,(sqrt3 + (sqrt(sinh(n)) / catalan))
-543.0,5,(sqrt(cosh(n)) + (n ** ln2))
-543.0,5,"(nroot(n, phi) + sqrt(sinh(n)))"
-543.0,5,sinh(sqrt((n + sinh(sqrt(n)))))
-543.0,5,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
-543.0,5,"(nroot(n, sqrt2) + sqrt(sinh(n)))"
-543.0,5,"(sqrt(sinh(n)) + nroot(n, sqrt3))"
-543.0,5,(catalan + (sqrt3 ** (n ** catalan)))
-543.0,5,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
-543.0,5,((sqrt3 ** (n ** catalan)) + catalan)
-543.0,5,"(nroot(n, phi) + sqrt(cosh(n)))"
-543.0,5,"(nroot(n, sqrt2) + sqrt(cosh(n)))"
-543.0,5,sinh(sqrt((sinh(sqrt(n)) + n)))
-543.0,5,"(sqrt(sinh(n)) + nroot(n, phi))"
-542.0,5,"(n + nroot(n, sinh(acos(log10(n)))))"
-542.0,5,(((n ** ln2) ** log(n)) + n)
-542.0,5,"(n + nroot((factorial(n) * sqrt2), e))"
-542.0,5,"(nroot(sinh(n), ln10) + sinh(sqrt(n)))"
-542.0,5,(1 + (sqrt((n << n)) ** catalan))
-542.0,5,(sqrt((sqrt(factorial(n)) ** phi)) + n)
-542.0,5,((cosh(acos(euler_gamma)) ** n) * atan(c))
-542.0,5,(n + (sqrt(sinh(n)) // atan(n)))
-542.0,5,(sqrt((sinh(n) ** cos(euler_gamma))) + n)
-542.0,5,(sqrt((sqrt3 ** (n * sqrt3))) + 1)
-542.0,5,"(n + nroot(sqrt(factorial(n)), atan(3)))"
-542.0,5,((n ** sinh(log_{5}(n))) + n)
-542.0,5,"(nroot(n, log2((9 / n))) + n)"
-542.0,5,"(n + nroot((sinh(n) // n), sqrt2))"
-542.0,5,(n + (sqrt(cosh(n)) ** log(ln10)))
-542.0,5,"(nroot(n, sqrt3) + nroot(cosh(n), 2))"
-542.0,5,(sqrt((sqrt(factorial(n)) ** phi)) + n)
-542.0,5,((sqrt(sqrt(factorial(n))) ** phi) + n)
-542.0,5,"((nroot(factorial(n), e) + ln2) + n)"
-542.0,5,"(n + (nroot(factorial(n), 4) ** phi))"
-542.0,5,(n + sqrt((sqrt(factorial(n)) ** phi)))
-542.0,5,(sqrt(n) + (sqrt(cosh(n)) + euler_gamma))
-542.0,5,(sqrt((sqrt(factorial(n)) ** phi)) + n)
-542.0,5,"((nroot(factorial(n), ln10) ** catalan) + n)"
-542.0,5,(n + ((sqrt3 ** n) ** log10(n)))
-542.0,5,(catalan + (9 ** (n / sinh(sqrt5))))
-542.0,5,"(nroot(sinh(sqrt2), (sqrt2 / n)) + 1)"
-542.0,5,(n + sqrt((sqrt(factorial(n)) ** phi)))
-542.0,5,(sqrt((sqrt3 ** log2(factorial(n)))) + n)
-542.0,5,"(n + nroot((n + cos(n)), catalan))"
-541.0,5,(n + ((n ** (n / 4)) ** catalan))
-541.0,5,"(3 ** (n / nroot((n * 5), 4)))"
-541.0,5,"(n + (n ** log10(nroot(n, atan(ln2)))))"
-541.0,5,"(nroot(cosh(nroot(cosh(n), e)), sqrt5) + n)"
-541.0,5,(n + sqrt(((factorial(n) / pi) + n)))
-541.0,5,((n + (n ** catalan)) max (phi ** n))
-541.0,5,"(sqrt(n) + nroot((sqrt3 ** n), atan(3)))"
-541.0,5,"(nroot(nroot(n, ln2), (6 / n)) + n)"
-541.0,5,"((nroot(cosh(n), cosh(ln2)) / n) + n)"
-541.0,5,(sqrt(sqrt((sinh(sqrt(n)) ** n))) + n)
-541.0,5,cosh(log10((((6 * n) + 9) << n)))
-541.0,5,(n + (n ** (n * (3 % ln2))))
-541.0,5,(n + (atan((sqrt(n) + n)) ** n))
-541.0,5,"(nroot(sinh(n), sqrt5) + nroot(sinh(n), e))"
-541.0,5,(((n ** (n / 4)) ** catalan) + n)
-541.0,5,sqrt((7 | (ceil((n * ln2)) << n)))
-541.0,5,((n ** (n / 4)) + (n ** catalan))
-541.0,5,(n + ((2 + sqrt(factorial(n))) / 2))
-541.0,5,((phi * (n | (8 % n))) + euler_gamma)
-541.0,5,((n ** (sin(cosh(sqrt3)) * n)) + n)
-541.0,5,((n ** (n / 4)) + (n ** catalan))
-541.0,5,"(cosh(tan(c)) + nroot(cosh(log2(n)), ln2))"
-541.0,5,"((nroot(n, acos(log10(n))) ** catalan) + n)"
-541.0,5,"(n + (nroot(sinh(n), atan(3)) // n))"
-541.0,5,((phi ** n) max (n + cosh(log2(n))))
-541.0,5,(n + sqrt(((factorial(n) / pi) + n)))
-541.0,5,ceil(log((n << ceil(sqrt((n << n))))))
-541.0,5,(n + ((5 + (2 ** n)) // 6))
-540.0,5,(n + (n / atan((n & (n * 5)))))
-540.0,5,"((nroot(n, cosh(2)) ** (n ** catalan)) + n)"
-540.0,5,"(nroot((sqrt5 + (sinh(n) // 2)), 2) + n)"
-539.0,5,((sqrt((atan(boltzmann) + sinh(n))) // atan(n)) + n)
-296.0,4,ceil((phi ** n))
-296.0,4,ceil((phi ** n))
-295.0,4,(1 + (phi ** n))
-295.0,4,(cosh(log2(n)) + n)
-295.0,4,(n + cosh(log2(n)))
-295.0,4,(n + cosh(log2(n)))
-295.0,4,(n + sinh(sqrt(n)))
-295.0,4,(euler_gamma + (phi * n))
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + cosh(log2(n)))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(sqrt2 ** (sqrt3 + n))
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,(cosh(log2(n)) + n)
-295.0,4,log2((6 * factorial(n)))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + (n ** catalan))
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(cosh(log2(n)) + n)
-295.0,4,((n ** catalan) + n)
-295.0,4,(n + cosh(log2(n)))
-295.0,4,log2((6 * factorial(n)))
-295.0,4,(cosh(log2(n)) + n)
-295.0,4,((n * phi) + ln2)
-294.0,4,log(((10 ** n) / n))
-294.0,4,(n + sqrt((n ** sqrt3)))
-294.0,4,((n ** sin(sqrt2)) + n)
-294.0,4,(n + (n ** tanh(n)))
-294.0,4,((n + n) - log10(n))
-294.0,4,(sqrt5 max (n * log(6)))
-294.0,4,((n + n) - log10(n))
-294.0,4,(sqrt((n ** sqrt3)) + n)
-293.0,4,log2(((n + sqrt3) * cosh(n)))
-293.0,4,"(n + nroot(n, cosh(tan(9))))"
-293.0,4,"(nroot(ln10, nroot(n, n)) * n)"
-292.0,4,(n + sqrt(ceil((factorial(n) / phi))))
-291.0,4,"(nroot(n, n) + (nroot(n, 4) * n))"
-135.0,3,log((6 << factorial(n)))
-135.0,3,((phi max n) / euler_gamma)
