generation,individual,population_size,generations,max_depth,keep_pct,crossover_pct,random_pct,match_weight_factor,mutation_rate,fitness,matches,elapsed_time_seconds,expression
6,1,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-900.0,6,61.86601638793945,"(n + (nroot(n, tanh(log2(3))) + cos(n)))"
6,6,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-2025.0,8,68.94144439697266,(n + ((cosh(log2(n)) + ((n & 7) // 7)) + (n // 5)))
6,11,200,5000,8,0.9053469179009227,0.030801773599380845,0.06385130849969646,2.0,0.2018434557981469,-544.0,5,26.51969051361084,((phi ** n) + atan(1))
6,12,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-295.0,4,37.81190896034241,log2((6 * factorial(n)))
6,10,200,5000,8,0.30013494178176275,0.37604117124979414,0.32382388696844316,2.0,0.2010003830069732,-542.0,5,53.079147815704346,"(n + nroot((factorial(n) * sqrt2), e))"
6,14,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-295.0,4,40.16015410423279,(n + (n ** catalan))
6,16,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-543.0,5,36.62856340408325,(catalan + (sqrt3 ** (n ** catalan)))
6,15,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-902.0,6,51.01767301559448,log((7 ** (7 min (sqrt2 ** n))))
6,17,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-900.0,6,58.14605498313904,(asin(log10(n)) + ((cos(n) + n) + n))
6,20,200,5000,8,0.30013494178176275,0.37604117124979414,0.32382388696844316,2.0,0.2018434557981469,-544.0,5,43.45091366767883,((phi ** n) + log(ln10))
6,18,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-2030.0,8,67.23100256919861,(ceil(cosh(log2(n))) + cosh(log2((n min 7))))
6,7,1000,5000,8,0.6415092890763621,0.1263348978621749,0.23215581306146305,2.0,0.2018434557981469,-543.0,5,184.87272310256958,((n ** ln2) + sqrt(cosh(n)))
6,4,1000,5000,8,0.30013494178176275,0.37604117124979414,0.32382388696844316,2.0,0.2018434557981469,-544.0,5,231.48183584213257,((phi ** n) + sin(1))
6,9,1000,5000,8,0.7617813710837229,0.11323712135464668,0.12498150756163041,2.0,0.2018434557981469,-901.0,6,204.66222858428955,sinh(sqrt(((5 min n) + sinh(sqrt(n)))))
6,13,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-1386.0,7,299.31148290634155,(sqrt((n ** sqrt((cos((n * (n + 6))) + n)))) + n)
6,19,1000,5000,8,0.30013494178176275,0.37604117124979414,0.32382388696844316,2.0,0.6497862711324194,-901.0,6,250.26069140434265,sinh(sqrt(((n min 5) + sinh(sqrt(n)))))
7,7,200,3000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-543.0,5,24.454130172729492,(n + cosh(log2((sqrt2 ** n))))
7,8,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-295.0,4,34.81343722343445,(n + (n ** catalan))
7,4,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-544.0,5,41.987135887145996,(n + cosh((n / 2)))
7,1,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-543.0,5,43.67408752441406,sinh(sqrt((n + sinh(sqrt(n)))))
7,2,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-543.0,5,50.43838024139404,(sqrt2 ** ((euler_gamma + n) + sqrt2))
7,6,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-542.0,5,53.55722618103027,"(nroot(sinh(n), ln10) + sinh(sqrt(n)))"
7,5,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-541.0,5,56.367772817611694,"(nroot(nroot(n, ln2), (6 / n)) + n)"
7,12,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-543.0,5,46.75759506225586,sinh(sqrt((sinh(sqrt(n)) + n)))
7,11,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.8337751818667608,-543.0,5,53.98742079734802,(sqrt((sqrt2 * sinh(n))) + phi)
7,13,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-543.0,5,46.866061210632324,sinh(sqrt((sinh(sqrt(n)) + n)))
7,15,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-541.0,5,47.07679271697998,"((nroot(cosh(n), cosh(ln2)) / n) + n)"
7,19,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-295.0,4,35.165488958358765,(n + (n ** catalan))
7,16,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-540.0,5,52.283857583999634,(n + (n / atan((n & (n * 5)))))
7,17,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-543.0,5,49.67365026473999,"(nroot(n, sqrt2) + sqrt(sinh(n)))"
7,18,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-541.0,5,53.08802103996277,(sqrt(sqrt((sinh(sqrt(n)) ** n))) + n)
7,14,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-2832.0,9,110.69432497024536,"(((nroot(n, catalan) // catalan) // catalan) + ((n // 7) + (n + cos((n min 7)))))"
7,20,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-295.0,4,32.89016890525818,(n + (n ** catalan))
7,9,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-545.0,5,189.95968174934387,ceil((log(5) ** n))
7,10,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-545.0,5,193.73360872268677,ceil((log(5) ** n))
7,3,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-901.0,6,279.69851875305176,((n / tan(7)) + (n + cos(n)))
8,5,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-544.0,5,42.91948676109314,(sqrt2 ** (n + sinh(sqrt2)))
8,8,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-545.0,5,45.275503635406494,"sinh(cosh(nroot(n, e)))"
8,1,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-2836.0,9,70.50057172775269,(cosh(log2(n)) + (cosh(log2(n)) + sin(((9 & n) ** n))))
8,11,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-295.0,4,36.240129709243774,(n + (n ** catalan))
8,12,200,5000,10,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-541.0,5,73.24468159675598,cosh(log10((((6 * n) + 9) << n)))
8,6,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-889.0,6,217.7999291419983,"ceil((ceil((ceil((phi ** n)) ** (catalan ** tanh(nroot(sin(acos(sin(n))), tanh(avogadro)))))) ** (catalan ** ln2)))"
8,3,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-544.0,5,221.80716466903687,sqrt(((4 << n) - n))
8,15,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-541.0,5,36.10675549507141,(n + (n ** (n * (3 % ln2))))
8,4,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-543.0,5,261.403959274292,"(nroot(n, sqrt3) + sqrt(cosh(n)))"
8,14,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-899.0,6,65.22281742095947,(sqrt((sqrt3 + (n min 5))) ** sqrt((sqrt2 + n)))
8,7,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-902.0,6,283.70650148391724,((n * sqrt5) + (cos(n) // n))
8,2,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-899.0,6,319.4018270969391,(n + ((n ** ((5 min n) / 4)) ** catalan))
8,9,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-901.0,6,303.19575548171997,sinh(sqrt((sinh(sqrt(n)) + (5 min n))))
8,10,1000,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-1384.0,7,301.45973110198975,sinh(sqrt((((n min 5) + sinh(sqrt((log10(n) ** 10)))) + sinh(sqrt(n)))))
8,20,200,5000,8,0.45600284994169493,0.3855868222898623,0.15841032776844277,2.0,0.2018434557981469,-545.0,5,36.56533336639404,ceil((log(5) ** n))
