Q	g	N_cur	raw	fresh	D_raw	D_fresh	N_cur_sec	raw_sec	fresh_sec	D_raw_sec	D_fresh_sec	N_cur_left	fresh_left	pct	pct_sec	fits	delta_lower	hist_range	hist_std	N_live	D_live	pct_live
4999	1033	205391	2393	536	-2.9361	138.3408	337	2	1	-1.8296	0.3475	99857	273	0.9990	0.2045	0	nan	108	10.8081	196867	154.8441	0.9990
4999	1039	204855	2383	506	0.8999	111.6689	336	3	0	-0.8075	-0.6468	99584	250	0.9990	0.6060	0	nan	92	10.8329	196239	128.2541	0.9990
4999	1049	204349	2358	509	-1.3918	119.3928	336	3	1	-0.7712	0.3594	99334	244	0.9990	0.1908	0	nan	104	10.3474	195579	136.1134	0.9990
4999	1051	203840	2354	536	-0.9020	148.1028	335	2	1	-1.7640	0.3625	99090	274	0.9990	0.1810	0	nan	124	10.5236	195047	164.8354	0.9990
4999	1061	203304	2332	506	-0.7069	122.7691	334	4	1	0.2714	0.3704	98816	252	0.9991	0.1830	0	nan	105	10.5400	194363	139.6230	0.9991
4999	1063	202798	2326	472	-2.3180	90.4421	333	4	0	0.2785	-0.6265	98564	237	0.9991	0.6224	0	nan	92	10.6437	193823	107.3283	0.9991
4999	1069	202326	2313	504	-2.2498	125.4668	333	5	0	1.2993	-0.6230	98327	247	0.9991	0.6096	0	nan	105	10.2100	193256	142.4359	0.9991
4999	1087	201822	2278	498	1.0892	126.6624	333	4	1	0.3606	0.3873	98080	246	0.9991	0.1759	0	nan	99	11.1193	192487	143.8381	0.9991
4999	1091	201324	2269	473	0.4372	103.9368	332	2	0	-1.6260	-0.6086	97834	254	0.9991	0.6422	0	nan	89	9.6556	191921	121.1742	0.9991
4999	1093	200851	2265	484	0.5883	116.4776	332	3	0	-0.6194	-0.6075	97580	253	0.9991	0.6145	0	nan	106	10.5454	191419	133.7365	0.9991
4999	1097	200367	2256	489	-0.1550	123.7001	332	4	1	0.3938	0.3947	97327	231	0.9991	0.1843	0	nan	95	9.8234	190876	141.0036	0.9991
4999	1103	199878	2247	470	3.1179	107.5739	331	3	0	-0.5866	-0.6002	97096	227	0.9991	0.6216	0	nan	95	10.3604	190311	124.9211	0.9991
4999	1109	199408	2232	458	0.2579	98.3823	331	4	0	0.4328	-0.5969	96869	225	0.9991	0.6273	0	nan	86	10.0488	189752	115.7962	0.9991
4999	1117	198950	2217	463	1.2417	106.7780	331	3	1	-0.5416	0.4073	96644	224	0.9991	0.1846	0	nan	87	10.2869	189166	124.2963	0.9991
4999	1123	198487	2206	473	2.0801	119.5058	330	5	4	1.4773	3.4123	96420	224	0.9991	0.9991	0	nan	94	9.9086	188612	137.0926	0.9991
4999	1129	198014	2194	477	1.7927	126.2223	326	3	0	-0.5040	-0.5775	96196	239	0.9991	0.6294	0	nan	104	10.2961	188044	143.8840	0.9991
4999	1151	197537	2148	458	-2.3058	114.7559	326	3	2	-0.4370	1.4335	95957	238	0.9991	0.9504	0	nan	95	9.8165	187235	132.6568	0.9991
4999	1153	197079	2147	439	0.4241	97.1457	324	3	0	-0.4310	-0.5620	95719	214	0.9991	0.6363	0	nan	89	10.1076	186756	115.0520	0.9991
4999	1163	196640	2133	450	4.8813	111.8401	324	5	0	1.5985	-0.5572	95505	227	0.9991	0.6343	0	nan	92	9.7208	186139	129.8985	0.9991
4999	1171	196190	2112	456	-1.5798	120.9189	324	3	0	-0.3783	-0.5534	95278	220	0.9991	0.6299	0	nan	98	10.1355	185559	139.0760	0.9991
4999	1181	195734	2096	451	0.3167	119.5284	324	5	2	1.6503	1.4513	95058	212	0.9992	0.9449	0	nan	93	9.8466	184945	137.7993	0.9992
4999	1187	195283	2084	446	-1.0901	116.9638	322	3	1	-0.3328	0.4575	94846	222	0.9992	0.1788	0	nan	96	9.9392	184392	135.3142	0.9992
4999	1193	194837	2075	460	0.3965	133.3663	321	3	1	-0.3160	0.4619	94624	234	0.9992	0.1669	0	nan	107	9.4641	183864	151.7619	0.9992
4999	1201	194377	2062	447	1.2157	123.3081	320	6	1	2.7061	0.4671	94390	214	0.9992	0.1858	0	nan	94	9.8765	183291	141.7694	0.9992
4999	1213	193930	2041	426	0.6026	106.2473	319	4	0	0.7387	-0.5260	94176	213	0.9992	0.6320	0	nan	114	9.8247	182650	124.8458	0.9992
4999	1217	193504	2034	421	0.3090	102.9984	319	4	1	0.7494	0.4758	93963	211	0.9992	0.1554	0	nan	91	9.4563	182156	121.6475	0.9992
4999	1223	193083	2023	411	-0.7138	95.2469	318	2	1	-1.2347	0.4800	93752	207	0.9992	0.1751	0	nan	81	9.6581	181637	113.9648	0.9992
4999	1229	192672	2013	428	-0.8340	114.4573	317	3	0	-0.2189	-0.5159	93545	220	0.9992	0.5985	0	nan	96	9.9638	181124	133.2498	0.9992
4999	1231	192244	2012	419	1.4379	106.6621	317	4	0	0.7864	-0.5150	93325	199	0.9992	0.6089	0	nan	91	9.7319	180661	125.4809	0.9992
4999	1237	191825	2004	417	3.1900	106.8545	317	3	1	-0.1981	0.4875	93126	208	0.9992	0.1723	0	nan	83	9.6796	180140	125.7470	0.9992
4999	1249	191408	1977	406	-4.5869	99.5020	316	5	1	1.8327	0.4940	92918	203	0.9992	0.1514	0	nan	83	9.6482	179531	118.5204	0.9992
4999	1259	191002	1967	411	1.1525	107.5814	315	1	0	-2.1422	-0.5004	92715	208	0.9992	0.6272	0	nan	87	9.5629	178954	126.7204	0.9992
4999	1277	190591	1937	400	-1.1378	101.5020	315	1	0	-2.0979	-0.4933	92507	189	0.9992	0.2955	0	nan	107	9.6387	178236	120.8520	0.9992
4999	1279	190191	1934	392	-1.1071	94.5942	315	5	0	1.9070	-0.4926	92318	187	0.9992	0.2926	0	nan	75	9.4367	177798	113.9734	0.9992
4999	1283	189799	1928	402	-1.0740	106.1325	315	2	0	-1.0834	-0.4910	92131	194	0.9992	0.2956	0	nan	83	9.6837	177347	125.5433	0.9992
4999	1289	189397	1917	385	-3.0946	91.1334	315	2	0	-1.0690	-0.4888	91937	183	0.9992	0.3043	0	nan	84	9.4262	176850	110.6012	0.9992
4999	1291	189012	1915	398	-2.1201	105.1851	315	5	1	1.9357	0.5120	91754	201	0.9992	0.7605	0	nan	81	9.5335	176435	124.6692	0.9992
4999	1297	188614	1904	386	-4.2513	95.1534	314	2	0	-1.0501	-0.4842	91553	187	0.9992	0.2948	0	nan	96	9.6565	175925	114.7201	0.9992
4999	1301	188228	1904	392	1.6157	102.6410	314	4	2	0.9593	1.5173	91366	186	0.9992	0.9485	0	nan	86	9.4285	175479	122.2398	0.9992
4999	1303	187836	1897	391	-2.4643	102.6869	312	3	1	-0.0361	0.5211	91180	186	0.9992	0.7650	0	nan	77	9.0244	175055	122.3047	0.9992
4999	1307	187445	1893	415	-0.6511	128.1676	311	2	0	-1.0268	-0.4759	90994	202	0.9992	0.2994	0	nan	95	9.2513	174582	147.8508	0.9992
4999	1319	187030	1877	374	0.5770	90.4064	311	4	2	1.0008	1.5284	90792	173	0.9992	0.9598	0	nan	77	9.1259	173957	110.2290	0.9992
4999	1321	186656	1872	366	-1.5821	83.4020	309	3	0	0.0053	-0.4678	90619	177	0.9992	0.3068	0	nan	78	9.2503	173553	103.2400	0.9992
4999	1327	186290	1867	369	1.8892	88.2313	309	3	0	0.0188	-0.4657	90442	172	0.9992	0.3077	0	nan	76	9.4515	173085	108.1334	0.9992
4999	1361	185921	1816	357	-2.5173	83.7877	309	1	0	-1.9067	-0.4541	90270	160	0.9993	0.3110	0	nan	72	9.1452	172114	104.0771	0.9993
4999	1367	185564	1809	359	-1.5355	87.5091	309	2	0	-0.8939	-0.4521	90110	166	0.9993	0.3097	0	nan	91	8.8928	171646	107.8720	0.9993
4999	1373	185205	1803	379	0.3765	109.2185	309	2	1	-0.8813	0.5499	89944	161	0.9993	0.7777	0	nan	91	9.2290	171181	129.6468	0.9993
4999	1381	184826	1791	362	-1.1810	94.3302	308	2	0	-0.8646	-0.4461	89783	183	0.9993	0.3145	0	nan	80	8.8967	170675	114.8240	0.9993
4999	1399	184464	1769	359	-0.1222	95.2916	308	2	0	-0.8277	-0.4403	89600	169	0.9993	0.3140	0	nan	78	9.0096	169989	115.9850	0.9993
4999	1409	184105	1761	347	4.4336	85.6728	308	4	1	1.1923	0.5628	89431	166	0.9993	0.7862	0	nan	79	8.8364	169456	106.4663	0.9993
4999	1423	183758	1739	373	-0.2846	114.7316	307	4	0	1.2200	-0.4315	89265	182	0.9993	0.3207	0	nan	95	9.1164	168844	135.6929	0.9993
4999	1427	183385	1735	345	0.5907	87.9783	307	3	0	0.2278	-0.4303	89083	162	0.9993	0.3177	0	nan	86	8.8659	168394	108.9888	0.9993
4999	1429	183040	1731	355	-0.9818	98.8209	307	3	2	0.2316	1.5703	88921	174	0.9993	0.9720	0	nan	80	8.8951	168016	119.8481	0.9993
4999	1433	182685	1726	355	-1.1472	100.0314	305	4	1	1.2394	0.5743	88747	167	0.9993	0.7877	0	nan	85	8.9871	167590	121.0991	0.9993
4999	1439	182330	1716	323	-3.9458	69.5879	304	3	1	0.2509	0.5775	88580	148	0.9993	0.7900	0	nan	66	8.6426	167120	90.7276	0.9993
4999	1447	182007	1712	344	1.5632	92.4354	303	3	0	0.2661	-0.4188	88432	162	0.9993	0.3216	0	nan	73	8.5624	166650	113.6614	0.9993
4999	1451	181663	1707	327	1.2784	76.6030	303	2	1	-0.7264	0.5824	88270	156	0.9993	0.7917	0	nan	71	8.9050	166250	97.8477	0.9993
4999	1453	181336	1705	325	1.6263	75.3978	302	3	0	0.2774	-0.4157	88114	160	0.9993	0.3264	0	nan	72	8.9649	165887	96.6628	0.9993
4999	1459	181011	1696	318	-0.3687	69.8698	302	4	1	1.2886	0.5860	87954	152	0.9993	0.7970	0	nan	63	8.7288	165459	91.1885	0.9993
4999	1471	180693	1686	349	3.4697	103.3263	301	5	1	2.3107	0.5908	87802	176	0.9993	0.7986	0	nan	79	8.8202	164912	124.7825	0.9993
4999	1481	180344	1672	328	0.8305	84.4564	300	4	1	1.3288	0.5949	87626	158	0.9993	0.8014	0	nan	70	8.7074	164389	106.0027	0.9993
4999	1483	180016	1665	335	-3.9157	92.2272	299	1	0	-1.6676	-0.4032	87468	155	0.9993	0.3266	0	nan	79	8.8695	164028	113.7889	0.9993
4999	1487	179681	1664	333	-0.4264	91.3309	299	4	1	1.3396	0.5978	87313	165	0.9993	0.8028	0	nan	74	8.7971	163623	112.9287	0.9993
4999	1489	179348	1661	335	-1.1907	94.1028	298	3	0	0.3432	-0.4003	87148	145	0.9993	0.3320	0	nan	74	8.8651	163260	115.7119	0.9993
4999	1493	179013	1657	359	-0.7374	119.1969	298	3	1	0.3503	0.6008	87003	169	0.9993	0.8029	0	nan	92	8.9622	162844	140.8567	0.9993
4999	1499	178654	1652	330	0.8979	91.6358	297	1	0	-1.6391	-0.3963	86834	171	0.9993	0.3271	0	nan	82	9.0101	162359	113.3769	0.9993
4999	1511	178324	1637	337	-0.9894	100.9656	297	2	1	-0.6181	0.6069	86663	152	0.9993	0.8033	0	nan	87	8.5194	161805	122.8306	0.9993
4999	1523	177987	1623	329	-2.0834	95.2679	296	3	1	0.4025	0.6113	86511	146	0.9993	0.8081	0	nan	73	8.6983	161251	117.2456	0.9993
4999	1531	177658	1618	322	1.4082	89.9190	295	3	0	0.4161	-0.3854	86365	155	0.9993	0.3320	0	nan	72	8.4208	160769	111.9817	0.9993
4999	1543	177336	1603	308	-1.0194	78.1413	295	3	0	0.4362	-0.3824	86210	139	0.9994	0.3307	0	nan	67	8.5425	160216	100.3318	0.9994
4999	1549	177028	1600	314	2.1937	85.4293	295	3	0	0.4461	-0.3809	86071	159	0.9994	0.3391	0	nan	75	8.5827	159799	107.6746	0.9994
4999	1553	176714	1597	297	3.3091	69.4224	295	3	0	0.4527	-0.3799	85912	139	0.9994	0.3305	0	nan	70	8.4541	159412	91.7044	0.9994
4999	1559	176417	1588	309	0.4426	82.6793	295	3	0	0.4625	-0.3784	85773	142	0.9994	0.3383	0	nan	72	8.5123	159004	105.0180	0.9994
4999	1567	176108	1581	342	1.5475	117.2291	295	3	1	0.4754	0.6235	85631	156	0.9994	0.8142	0	nan	97	8.8716	158556	139.6311	0.9994
4999	1571	175766	1578	308	2.5691	84.2368	294	4	0	1.4819	-0.3743	85475	138	0.9994	0.3344	0	nan	78	8.5419	158138	106.6785	0.9994
4999	1579	175458	1566	297	-1.4490	74.7606	294	2	0	-0.5054	-0.3724	85337	137	0.9994	0.3378	0	nan	73	8.7415	157684	97.2736	0.9994
4999	1583	175161	1567	300	3.5117	78.6974	294	3	1	0.5009	0.6286	85200	145	0.9994	0.8161	0	nan	77	8.1518	157315	101.2445	0.9994
4999	1597	174861	1551	300	1.2179	81.0131	293	2	0	-0.4771	-0.3669	85055	142	0.9994	0.3371	0	nan	66	8.1029	156755	103.6882	0.9994
4999	1601	174561	1549	308	3.0899	89.9350	293	3	0	0.5290	-0.3660	84913	147	0.9994	0.3394	0	nan	74	8.4613	156375	112.6533	0.9994
4999	1607	174253	1541	310	0.8619	93.1325	293	4	0	1.5383	-0.3647	84766	146	0.9994	0.3394	0	nan	81	8.5532	155945	115.9179	0.9994
4999	1609	173943	1538	272	-0.2237	55.7874	293	3	1	0.5413	0.6358	84620	123	0.9994	0.8178	0	nan	55	8.1269	155592	78.5979	0.9994
4999	1613	173671	1536	300	1.5908	84.6609	292	4	2	1.5474	1.6379	84497	145	0.9994	0.9733	0	nan	69	8.4068	155245	107.5077	0.9994
4999	1619	173371	1531	296	2.2773	81.8295	290	3	1	0.5565	0.6418	84352	155	0.9994	0.8226	0	nan	69	8.2264	154821	104.7449	0.9994
4999	1621	173075	1529	284	2.1635	70.4590	289	2	0	-0.4405	-0.3566	84197	130	0.9994	0.3457	0	nan	72	8.1172	154492	93.3868	0.9994
4999	1627	172791	1522	286	0.7941	73.5956	289	3	1	0.5685	0.6447	84067	124	0.9994	0.8223	0	nan	67	8.3557	154086	96.5888	0.9994
4999	1637	172505	1510	290	-1.9133	79.2425	288	3	2	0.5834	1.6481	83943	130	0.9994	0.9829	0	nan	73	8.2950	153595	102.3458	0.9994
4999	1657	172215	1494	288	0.3355	80.1364	286	2	0	-0.3874	-0.3452	83813	119	0.9994	0.3466	0	nan	83	8.3245	152908	103.4400	0.9994
4999	1663	171927	1487	288	-1.2754	81.2327	286	1	1	-1.3788	0.6560	83694	137	0.9994	0.8303	0	nan	80	8.1613	152500	104.5965	0.9994
4999	1667	171639	1484	305	-0.7043	99.0744	285	2	0	-0.3731	-0.3419	83557	137	0.9994	0.3493	0	nan	77	8.1292	152132	122.4781	0.9994
4999	1669	171334	1483	280	0.0749	74.6866	285	2	0	-0.3703	-0.3415	83420	127	0.9994	0.3453	0	nan	70	8.0760	151792	98.1043	0.9994
4999	1693	171054	1462	296	0.0969	93.9279	285	2	0	-0.3367	-0.3367	83293	125	0.9994	0.3487	0	nan	74	8.2560	151028	117.5854	0.9994
4999	1697	170758	1459	266	0.5427	64.7531	285	3	2	0.6688	1.6641	83168	120	0.9994	0.9823	0	nan	61	8.1594	150663	88.4361	0.9994
4999	1699	170492	1455	260	-1.7404	59.3031	283	2	1	-0.3284	0.6669	83048	110	0.9994	0.8351	0	nan	61	7.9749	150362	82.9994	0.9994
4999	1709	170232	1446	281	-2.2165	81.7817	282	1	1	-1.3148	0.6700	82938	132	0.9994	0.8361	0	nan	73	8.2704	149916	105.5571	0.9994
4999	1721	169951	1438	286	-0.1185	88.4974	281	1	0	-1.2987	-0.3266	82806	121	0.9994	0.3547	0	nan	78	7.8765	149396	112.3847	0.9994
4999	1723	169665	1437	263	0.5508	66.0586	281	3	0	0.7040	-0.3262	82685	113	0.9994	0.3606	0	nan	69	8.0756	149063	89.9727	0.9994
4999	1733	169402	1427	274	-1.1604	78.4986	281	1	0	-1.2827	-0.3243	82572	117	0.9994	0.3562	0	nan	65	8.1340	148580	102.5286	0.9994
4999	1741	169128	1419	277	-2.5979	82.7117	281	1	0	-1.2723	-0.3228	82455	122	0.9994	0.3603	0	nan	66	7.8810	148146	106.8150	0.9994
4999	1747	168851	1419	261	2.2845	67.6961	281	4	2	1.7355	1.6783	82333	100	0.9994	0.9794	0	nan	64	7.9569	147754	91.8483	0.9994
4999	1753	168590	1408	259	-3.8665	66.6554	279	2	0	-0.2567	-0.3183	82233	130	0.9994	0.3596	0	nan	63	8.0905	147357	90.8802	0.9994
4999	1759	168331	1406	265	-1.0506	73.6060	279	3	0	0.7510	-0.3172	82103	108	0.9994	0.3641	0	nan	75	7.6550	146944	97.9233	0.9994
4999	1777	168066	1391	271	-1.7980	81.8430	279	2	0	-0.2262	-0.3140	81995	117	0.9994	0.3615	0	nan	67	7.7963	146311	106.3281	0.9994
4999	1783	167795	1391	257	2.8890	68.7835	279	3	0	0.7813	-0.3130	81878	120	0.9994	0.3636	0	nan	64	7.6653	145922	93.3186	0.9994
4999	1787	167538	1384	248	-1.0039	60.4924	279	1	0	-1.2138	-0.3123	81758	109	0.9994	0.3583	0	nan	59	8.0559	145572	85.0767	0.9994
4999	1789	167290	1385	243	1.5444	55.9793	279	2	0	-0.2113	-0.3119	81649	107	0.9994	0.3607	0	nan	69	7.8482	145276	80.5897	0.9994
4999	1801	167047	1376	249	1.7624	63.4953	279	4	0	1.8034	-0.3098	81542	114	0.9994	0.3583	0	nan	59	7.8289	144757	88.2482	0.9994
4999	1811	166798	1364	264	-2.6494	79.7946	279	2	0	-0.1844	-0.3081	81428	114	0.9994	0.3580	0	nan	85	7.7817	144304	104.6361	0.9994
4999	1823	166534	1356	244	-1.6533	61.2968	279	2	1	-0.1700	0.6939	81314	104	0.9995	0.8474	0	nan	65	7.3930	143781	86.2589	0.9995
4999	1831	166290	1349	253	-2.7215	71.3616	278	2	1	-0.1606	0.6963	81210	104	0.9995	0.8486	0	nan	70	7.9987	143371	96.3960	0.9995
4999	1847	166037	1338	259	-2.0119	79.2090	277	2	0	-0.1419	-0.2999	81106	110	0.9995	0.3640	0	nan	72	7.8639	142758	104.4164	0.9995
4999	1861	165778	1330	237	0.0688	58.8399	277	2	0	-0.1257	-0.2977	80996	97	0.9995	0.3683	0	nan	76	7.7091	142197	84.1822	0.9995
4999	1867	165541	1327	248	1.3428	70.6663	277	3	0	0.8811	-0.2967	80899	105	0.9995	0.3671	0	nan	59	7.5741	141841	96.0546	0.9995
4999	1871	165293	1326	235	3.1769	58.3105	277	3	0	0.8856	-0.2961	80794	97	0.9995	0.3668	0	nan	56	7.7484	141507	83.7365	0.9995
4999	1873	165058	1319	241	-2.4106	64.7501	277	1	0	-1.1121	-0.2958	80697	110	0.9995	0.3665	0	nan	64	7.6660	141230	90.1938	0.9995
4999	1877	164817	1317	242	-1.5946	66.3825	277	1	0	-1.1076	-0.2952	80587	100	0.9995	0.3667	0	nan	69	7.5682	140901	91.8657	0.9995
4999	1879	164575	1320	242	2.8089	66.8270	277	3	0	0.8946	-0.2948	80487	113	0.9995	0.3637	0	nan	67	7.6192	140613	92.3321	0.9995
4999	1889	164333	1311	225	0.7819	51.0106	277	3	0	0.9058	-0.2933	80374	95	0.9995	0.3686	0	nan	62	7.6803	140144	76.6210	0.9995
4999	1901	164108	1303	226	1.0526	53.3456	277	4	2	1.9190	1.7086	80279	90	0.9995	0.9884	0	nan	54	7.6665	139647	79.0805	0.9995
4999	1907	163882	1296	256	-1.8511	84.1259	275	1	0	-1.0745	-0.2884	80189	118	0.9995	0.3720	0	nan	73	7.6736	139270	109.9381	0.9995
4999	1913	163626	1298	245	4.2196	73.9326	275	2	0	-0.0680	-0.2875	80071	104	0.9995	0.3740	0	nan	72	7.6093	138879	99.8050	0.9995
4999	1931	163381	1282	235	0.2796	65.7809	275	3	1	0.9513	0.7152	79967	98	0.9995	0.8585	0	nan	64	7.5363	138212	91.8493	0.9995
4999	1933	163146	1281	206	0.6058	37.1992	274	1	0	-1.0466	-0.2835	79869	98	0.9984	0.3737	0	nan	52	7.6257	137934	63.2850	0.9995
4999	1949	162940	1270	216	0.1170	48.7963	274	4	0	1.9702	-0.2812	79771	100	0.9995	0.3732	0	nan	58	7.3242	137377	75.0282	0.9995
4999	1951	162724	1269	239	0.4188	72.1891	274	4	2	1.9723	1.7191	79671	97	0.9995	0.9887	0	nan	64	7.4872	137118	98.4382	0.9995
4999	1973	162485	1255	216	0.5641	51.2914	272	2	0	-0.0051	-0.2757	79574	93	0.9995	0.3732	0	nan	49	7.2748	136359	77.7750	0.9995
4999	1979	162269	1251	230	0.3674	66.0091	272	2	1	0.0010	0.7251	79481	99	0.9995	0.8625	0	nan	60	7.4544	136011	92.5457	0.9995
4999	1987	162039	1247	224	1.4026	60.9009	271	1	0	-0.9909	-0.2728	79382	93	0.9995	0.3766	0	nan	59	7.4973	135573	87.5400	0.9995
4999	1993	161815	1245	227	3.1525	64.6167	271	3	2	1.0151	1.7280	79289	84	0.9995	0.9890	0	nan	56	7.4664	135231	91.2940	0.9995
4999	1997	161588	1239	223	-0.3600	61.1693	269	2	0	0.0190	-0.2694	79205	90	0.9995	0.3763	0	nan	59	7.5429	134918	87.8793	0.9995
4999	1999	161365	1238	226	-0.1201	64.5543	269	4	1	2.0210	0.7309	79115	100	0.9995	0.8654	0	nan	62	7.4859	134653	91.2796	0.9995
4999	2003	161139	1238	206	2.3525	45.1023	268	2	1	0.0250	0.7324	79015	83	0.9995	0.8671	0	nan	55	7.2231	134334	71.8672	0.9995
4999	2011	160933	1230	224	-0.7320	63.9473	267	1	1	-0.9672	0.7345	78932	94	0.9995	0.8672	0	nan	63	7.2442	133923	90.8095	0.9995
4999	2017	160709	1228	195	0.9291	35.6455	266	2	0	0.0387	-0.2638	78838	87	0.9985	0.3810	0	nan	53	7.3494	133559	62.5667	0.9995
4999	2027	160514	1222	210	0.9827	51.6241	266	3	0	1.0483	-0.2625	78751	92	0.9995	0.3786	0	nan	57	7.1318	133127	78.6463	0.9995
4999	2029	160304	1220	217	0.1863	58.9872	266	2	0	0.0503	-0.2622	78659	97	0.9995	0.3826	0	nan	59	7.2863	132875	86.0241	0.9995
4999	2039	160087	1213	210	-0.8313	52.9750	266	1	0	-0.9402	-0.2609	78562	96	0.9995	0.3827	0	nan	58	7.1368	132429	80.1040	0.9995
4999	2053	159877	1206	216	0.4462	60.2504	266	0	0	-1.9269	-0.2591	78466	88	0.9995	0.3889	0	nan	53	7.2626	131889	87.5158	0.9995
4999	2063	159661	1202	196	2.2899	41.2147	266	1	0	-0.9176	-0.2579	78378	88	0.9995	0.3875	0	nan	54	7.2539	131438	68.5759	0.9995
4999	2069	159465	1196	197	-0.2310	42.8531	266	2	0	0.0880	-0.2571	78290	78	0.9995	0.3839	0	nan	45	7.2448	131108	70.2644	0.9995
4999	2081	159268	1187	199	-2.3330	45.9313	266	1	0	-0.9010	-0.2556	78212	84	0.9995	0.3817	0	nan	54	7.1251	130642	73.4431	0.9995
4999	2083	159069	1190	222	1.8089	69.2693	266	1	0	-0.8992	-0.2554	78128	84	0.9995	0.3857	0	nan	66	7.3520	130394	96.8017	0.9995
4999	2087	158847	1184	209	-1.9138	56.7748	266	2	0	0.1045	-0.2549	78044	84	0.9995	0.3845	0	nan	56	7.0424	130090	84.3330	0.9995
4999	2089	158638	1184	207	-0.7784	55.1206	266	2	0	0.1063	-0.2547	77960	76	0.9995	0.3855	0	nan	51	7.0937	129833	82.6984	0.9995
4999	2099	158431	1178	185	-1.1339	34.0414	266	2	0	0.1153	-0.2535	77884	79	0.9990	0.3808	0	nan	52	7.0187	129387	61.7156	0.9995
4999	2111	158246	1171	195	-1.4311	45.0748	266	2	0	0.1260	-0.2520	77805	85	0.9995	0.3853	0	nan	52	7.0989	128914	72.8645	0.9995
4999	2113	158051	1167	219	-4.3213	69.4013	266	1	0	-0.8722	-0.2518	77720	92	0.9995	0.3840	0	nan	64	7.3094	128666	97.2149	0.9995
4999	2129	157832	1161	187	-1.5186	38.7313	266	2	0	0.1419	-0.2499	77628	81	0.9995	0.3825	0	nan	48	7.1750	128070	66.6900	0.9995
4999	2131	157645	1163	191	1.5725	43.0460	266	2	1	0.1436	0.7504	77547	82	0.9995	0.8756	0	nan	50	7.0595	127838	71.0206	0.9995
4999	2137	157454	1157	205	-1.1666	57.6401	265	1	0	-0.8512	-0.2480	77465	83	0.9995	0.3876	0	nan	54	6.9987	127514	85.6607	0.9995
4999	2141	157249	1153	225	-3.0028	78.1070	265	1	0	-0.8477	-0.2475	77382	89	0.9995	0.3883	0	nan	64	6.9544	127207	106.1705	0.9995
4999	2143	157024	1155	202	0.0761	55.4540	265	2	0	0.1540	-0.2473	77293	73	0.9995	0.3884	0	nan	56	7.2448	126936	83.5343	0.9995
4999	2153	156822	1149	187	-0.5597	41.3223	265	2	0	0.1626	-0.2462	77220	78	0.9995	0.3866	0	nan	50	7.1293	126500	69.4895	0.9995
4999	2161	156635	1146	194	0.6960	49.0347	265	3	0	1.1694	-0.2453	77142	69	0.9995	0.3889	0	nan	55	7.0736	126123	77.2735	0.9995
4999	2179	156441	1136	198	0.1570	54.4103	265	1	0	-0.8155	-0.2432	77073	70	0.9995	0.3871	0	nan	51	6.8821	125491	82.8178	0.9995
4999	2203	156243	1123	198	-0.4689	56.1543	265	1	0	-0.7957	-0.2406	77003	80	0.9995	0.3901	0	nan	54	6.9734	124722	84.7708	0.9995
4999	2207	156045	1122	185	0.5673	43.5908	265	1	0	-0.7925	-0.2401	76923	64	0.9995	0.3894	0	nan	49	7.0662	124423	72.2469	0.9995
4999	2213	155860	1118	177	-0.3922	36.1414	265	3	0	1.2124	-0.2395	76859	67	0.9995	0.3888	0	nan	46	6.9453	124101	64.8437	0.9995
4999	2221	155683	1116	199	1.6362	58.8082	265	3	0	1.2188	-0.2386	76792	78	0.9995	0.3892	0	nan	52	6.9409	123710	87.5997	0.9995
4999	2237	155484	1107	181	0.6066	41.9888	265	3	1	1.2316	0.7631	76714	72	0.9996	0.8819	0	nan	46	6.8143	123124	70.9204	0.9996
4999	2239	155303	1103	178	-2.4051	39.2747	264	1	0	-0.7669	-0.2358	76642	71	0.9996	0.3919	0	nan	43	6.8123	122895	68.2233	0.9996
4999	2243	155125	1103	192	-0.4338	53.6808	264	2	0	0.2363	-0.2354	76571	81	0.9996	0.3925	0	nan	49	7.0771	122627	82.6580	0.9996
4999	2251	154933	1102	166	2.4878	28.3430	264	3	1	1.2426	0.7654	76490	65	0.9942	0.8827	0	nan	46	7.0158	122257	57.3754	0.9996
4999	2267	154767	1093	171	1.2479	34.4610	263	0	0	-1.7450	-0.2320	76425	63	0.9996	0.3928	0	nan	47	6.6644	121705	63.6290	0.9996
4999	2269	154596	1095	185	4.2102	48.7320	263	3	0	1.2565	-0.2318	76362	74	0.9996	0.3933	0	nan	46	6.8809	121487	77.9158	0.9996
4999	2273	154411	1087	175	-1.8702	39.1346	263	0	0	-1.7404	-0.2314	76288	67	0.9991	0.3926	0	nan	44	6.7962	121193	68.3630	0.9996
4999	2281	154236	1082	178	-3.0513	42.7646	263	1	0	-0.7343	-0.2306	76221	67	0.9996	0.3912	0	nan	46	6.7645	120816	72.0675	0.9996
4999	2287	154058	1085	172	2.7954	37.2750	263	4	1	2.2702	0.7700	76154	56	0.9996	0.8854	0	nan	48	6.7890	120500	66.6218	0.9996
4999	2293	153886	1080	173	0.6271	38.7776	262	0	0	-1.7253	-0.2285	76098	71	0.9996	0.3944	0	nan	46	6.9413	120168	68.1871	0.9996
4999	2297	153713	1078	184	0.5067	50.1620	262	1	1	-0.7222	0.7719	76027	68	0.9996	0.8859	0	nan	50	6.9192	119900	79.6030	0.9996
4999	2309	153529	1067	177	-4.8935	44.0169	261	0	0	-1.7133	-0.2261	75959	67	0.9996	0.3964	0	nan	53	6.8013	119414	73.5665	0.9996
