Q	Qn	a	k_lo	k_hi	W	S	N_A	N_A_sec	twins	twins_sec	surv	surv_sec	ok	sum_fresh	R	R_sec	prod	maxDf	gDf	NcurDf	freshDf	maxDr	gDr	maxDfs	gDfs	NcurDfs	freshDfs	E_win	E_sec	top_max	room	pct_mean	pct_sec_mean	maxDl	gDl	NliveDl	pct_live_mean	E_live
3803	3821	23	635	2433339	2432705	22871	520293	4892	81633	667	81633	667	1	438660	0.9172	0.7971	0.1711	-144.2675	157	233951	2836	-20.6027	73	-14.9104	67	3146	79	0.1425	0.4046	46.5564	11.3964	0.9115	0.5619	154.0312	577	143664	0.9615	0.3307
3821	3823	23	638	2435887	2435250	2547	520849	556	81702	70	81702	70	1	439147	0.9175	0.7364	0.1710	143.4055	577	147018	653	-17.8356	73	4.9024	41	453	27	0.1425	0.9002	43.2411	11.3969	0.9115	0.5243	154.4939	577	143819	0.9603	0.3306
3823	3833	23	638	2448647	2448010	12759	523565	2716	82059	357	82059	357	1	441506	0.9172	0.7692	0.1709	-146.6115	157	235391	2852	-17.2466	73	-8.1801	211	1074	2	0.1426	0.5214	43.2697	11.4016	0.9108	0.5512	152.8284	577	144588	0.9580	0.3297
3833	3847	23	640	2466567	2465928	17919	527400	3835	82563	504	82563	504	1	444837	0.9166	0.7695	0.1708	-145.4204	157	237103	2875	-17.3151	73	10.7324	71	2388	78	0.1428	0.4608	43.5376	11.4084	0.9117	0.5637	153.9497	577	145707	0.9625	0.3324
3847	3851	23	642	2471699	2471058	5131	528491	1091	82713	150	82713	150	1	445778	0.9168	0.8054	0.1707	-146.5101	149	243802	3126	-22.2055	73	7.6747	83	636	23	0.1428	0.6816	43.6172	11.4099	0.9135	0.5259	152.8787	577	146016	0.9649	0.3326
3851	3853	23	643	2474267	2473625	2567	529044	553	82802	90	82802	90	1	446242	0.9174	0.9539	0.1706	-147.9866	149	244061	3128	-21.3562	73	5.0000	41	451	27	0.1427	0.6575	43.6646	11.4105	0.9132	0.5080	153.3033	577	146182	0.9639	0.3419
3853	3863	23	643	2487127	2486485	12859	531791	2747	83155	353	83155	353	1	448636	0.9170	0.7536	0.1705	-147.9128	149	245322	3145	17.6215	251	-10.5581	43	2162	90	0.1429	0.5318	43.5279	11.4151	0.9078	0.5727	154.5130	577	146987	0.9584	0.3332
3863	3877	23	645	2505187	2504543	18059	535653	3861	83719	564	83719	564	1	451934	0.9170	0.8571	0.1704	-147.8591	149	247106	3169	22.0503	179	10.3871	31	3590	242	0.1426	0.3756	43.5274	11.4219	0.9092	0.5269	155.4679	577	148154	0.9601	0.3376
3877	3881	23	647	2510359	2509713	5171	536760	1106	83877	158	83877	158	1	452883	0.9173	0.8386	0.1703	-149.8389	149	247626	3174	21.6816	179	-5.2759	29	1106	71	0.1425	0.6109	42.9121	11.4234	0.9104	0.5114	155.3380	577	148480	0.9604	0.3421
3881	3889	23	648	2520719	2520072	10359	538979	2219	84192	315	84192	315	1	454787	0.9175	0.8338	0.1703	-150.4362	149	248639	3187	21.8883	179	11.1566	83	1280	42	0.1423	0.4833	43.3868	11.4270	0.9088	0.5370	156.1196	577	149120	0.9610	0.3352
3889	3907	23	649	2544107	2543459	23387	543980	5001	84841	649	84841	649	1	459139	0.9165	0.7626	0.1702	-150.0064	157	244528	2965	23.0112	179	9.1395	43	3910	191	0.1425	0.4325	43.4208	11.4357	0.9100	0.5572	154.1664	577	150549	0.9640	0.3351
3907	3911	23	652	2549319	2548668	5211	545099	1118	84993	152	84993	152	1	460106	0.9167	0.7993	0.1701	-150.3376	157	245025	2971	23.3226	31	7.6265	83	638	23	0.1426	0.6785	43.5081	11.4373	0.9101	0.5283	154.0225	577	150879	0.9615	0.3350
3911	3917	23	653	2557147	2556495	7827	546772	1672	85230	237	85230	237	1	461542	0.9169	0.8338	0.1700	-151.8662	157	245773	2979	23.8156	179	-8.0270	37	1462	71	0.1425	0.5680	43.6299	11.4398	0.9107	0.5523	154.2964	577	151377	0.9628	0.3367
3917	3919	23	654	2559759	2559106	2611	547332	561	85310	81	85310	81	1	462022	0.9173	0.8498	0.1699	-152.9873	157	246018	2981	23.5587	179	-3.8710	31	525	30	0.1424	0.7867	43.6708	11.4403	0.9111	0.5183	153.7106	577	151546	0.9620	0.3354
3919	3923	23	654	2564987	2564334	5227	548450	1117	85469	159	85469	159	1	462981	0.9176	0.8382	0.1698	-151.3694	157	246519	2989	21.0670	179	8.5890	73	672	27	0.1424	0.6381	43.7528	11.4419	0.9102	0.5282	153.6049	577	151865	0.9626	0.3369
3923	3929	23	655	2572839	2572185	7851	550122	1672	85702	233	85702	233	1	464420	0.9178	0.8210	0.1697	-153.5796	157	247242	2996	20.3855	179	8.1854	151	741	18	0.1422	0.5755	43.7367	11.4444	0.9109	0.5429	153.9029	577	152356	0.9628	0.3360
3929	3931	23	656	2575459	2574804	2619	550685	563	85763	62	85763	62	1	464922	0.9180	0.6491	0.1697	-152.8662	157	247500	3000	22.0950	179	5.2558	43	446	26	0.1424	1.0175	43.7678	11.4449	0.9119	0.5298	153.3726	577	152509	0.9618	0.3352
3931	3943	23	656	2591207	2590552	15747	554055	3370	86239	476	86239	476	1	467816	0.9179	0.8330	0.1696	-156.9745	157	249000	3015	21.4413	179	13.2295	61	2250	87	0.1426	0.4287	44.0112	11.4505	0.9129	0.5439	155.9827	577	153487	0.9595	0.3335
3943	3947	23	658	2596467	2595810	5259	555171	1115	86401	162	86401	162	1	468770	0.9183	0.8573	0.1695	-156.5096	157	249513	3022	16.9721	179	-6.1613	31	1041	61	0.1426	0.6270	44.0944	11.4520	0.9131	0.5308	157.7938	577	153830	0.9577	0.3374
3947	3967	23	659	2622847	2622189	26379	560813	5641	87171	770	87171	770	1	473642	0.9176	0.8058	0.1694	-155.4331	157	252019	3055	18.5161	31	13.1622	37	4918	279	0.1425	0.3730	44.4894	11.4616	0.9139	0.5526	158.1300	577	155464	0.9615	0.3306
3967	3989	23	662	2652019	2651358	29171	567051	6238	88004	833	88004	833	1	479047	0.9166	0.7887	0.1693	-153.1656	157	254824	3093	17.4971	173	14.7931	29	6238	445	0.1426	0.3723	44.3680	11.4722	0.9130	0.5415	155.8527	577	157275	0.9595	0.3292
3989	4001	23	666	2667999	2667334	15979	570470	3419	88457	453	88457	453	1	482013	0.9163	0.7830	0.1692	-150.4777	157	256340	3115	16.1858	113	-9.2432	37	2983	152	0.1429	0.4806	44.3505	11.4777	0.9150	0.5631	155.4211	577	158265	0.9590	0.3282
4001	4003	23	668	2670667	2670000	2667	571037	568	88525	69	88525	69	1	482512	0.9165	0.7182	0.1691	-151.5987	157	256585	3117	17.6983	179	4.2734	139	259	8	0.1430	0.9047	44.3846	11.4782	0.9148	0.5195	155.8700	577	158424	0.9580	0.3286
4003	4007	23	668	2676007	2675340	5339	572185	1147	88674	149	88674	149	1	483511	0.9167	0.7684	0.1691	-150.2611	157	257108	3125	17.8387	31	5.8592	71	715	26	0.1430	0.7067	44.4598	11.4797	0.9149	0.5403	156.7574	577	158745	0.9569	0.3343
4007	4013	23	669	2684027	2683359	8019	573889	1704	88896	222	88896	222	1	484993	0.9167	0.7710	0.1690	-149.1592	157	257885	3136	16.3179	563	-11.2581	31	1585	91	0.1430	0.6076	44.5721	11.4822	0.9132	0.5390	158.0277	577	159244	0.9582	0.3363
4013	4019	23	670	2692059	2691390	8031	575622	1732	89143	247	89143	247	1	486479	0.9170	0.8444	0.1689	-149.9554	157	258654	3145	15.0463	281	8.4340	53	1234	55	0.1430	0.5575	44.6974	11.4847	0.9131	0.5398	157.2218	577	159765	0.9587	0.3386
4019	4021	23	671	2694739	2694069	2679	576194	572	89210	68	89210	68	1	486984	0.9172	0.7043	0.1688	-152.2038	157	258909	3146	14.9059	829	4.6129	31	533	39	0.1431	0.9373	44.3941	11.4852	0.9135	0.5276	156.6742	577	159923	0.9572	0.3372
4021	4027	23	671	2702787	2702117	8047	577913	1719	89427	217	89427	217	1	488486	0.9172	0.7482	0.1687	-152.9873	157	259677	3155	17.2903	31	-7.5517	29	1719	111	0.1432	0.6127	44.5021	11.4877	0.9141	0.5200	159.0104	577	160403	0.9572	0.3348
4027	4049	23	672	2732399	2731728	29611	584237	6323	90264	837	90264	837	1	493973	0.9162	0.7850	0.1686	-149.6815	157	262479	3194	16.7295	281	11.7209	43	4951	242	0.1433	0.3779	44.8968	11.4980	0.9133	0.5553	157.7400	577	162212	0.9582	0.3312
4049	4051	23	676	2735099	2734424	2699	584810	575	90344	81	90344	81	1	494466	0.9165	0.8358	0.1686	-147.0318	157	262742	3200	15.1908	173	-5.6552	29	575	34	0.1433	0.8179	44.9366	11.4985	0.9113	0.5265	157.1438	577	162384	0.9561	0.3308
4051	4057	23	676	2743207	2742532	8107	586553	1742	90599	255	90599	255	1	495954	0.9168	0.8689	0.1685	145.2981	577	166090	721	18.3352	179	-6.0233	43	1355	57	0.1432	0.5038	44.7518	11.5010	0.9116	0.5167	156.3657	577	162897	0.9552	0.3324
4057	4073	23	677	2764887	2764211	21679	591183	4630	91224	625	91224	625	1	499959	0.9164	0.8017	0.1684	148.5806	577	167451	729	16.6034	179	-10.4595	37	4023	207	0.1433	0.4205	44.9712	11.5084	0.9138	0.5628	159.6482	577	164258	0.9623	0.3343
4073	4079	23	680	2773039	2772360	8151	592926	1742	91483	259	91483	259	1	501443	0.9167	0.8834	0.1683	148.7851	577	167969	731	16.1285	179	-8.3191	47	1300	47	0.1431	0.5079	45.0988	11.5108	0.9142	0.5249	159.8527	577	164776	0.9610	0.3324
4079	4091	23	681	2789379	2788699	16339	596428	3501	91938	455	91938	455	1	504490	0.9163	0.7726	0.1682	-147.5669	157	267965	3266	15.9305	619	-8.9016	61	2315	67	0.1433	0.4931	45.3236	11.5162	0.9130	0.5615	158.3380	577	165790	0.9641	0.3323
4091	4093	23	683	2792107	2791425	2727	597014	587	92023	86	92023	86	1	504991	0.9167	0.8714	0.1681	-148.9809	157	268233	3268	16.9163	251	-6.1148	61	400	7	0.1433	0.7245	45.1204	11.5167	0.9133	0.5090	158.7556	577	165958	0.9620	0.3315
4093	4099	23	683	2800299	2799617	8191	598761	1746	92234	211	92234	211	1	506527	0.9166	0.7191	0.1681	-146.9809	157	269018	3280	17.9960	251	6.8679	53	1249	54	0.1435	0.6707	45.2243	11.5192	0.9126	0.5397	158.0433	577	166452	0.9641	0.3355
4099	4111	23	684	2816719	2816036	16419	602275	3514	92701	467	92701	467	1	509574	0.9163	0.7912	0.1680	-149.7516	157	270570	3297	16.2655	113	7.6456	79	2068	60	0.1436	0.4632	44.7042	11.5245	0.9141	0.5414	158.6014	577	167445	0.9647	0.3372
4111	4127	23	686	2838687	2838002	21967	606972	4696	93354	653	93354	653	1	513618	0.9161	0.8282	0.1679	-152.1210	157	272640	3321	16.5697	251	-10.4807	181	1944	11	0.1434	0.3878	45.4167	11.5318	0.9127	0.5412	155.9185	577	168796	0.9639	0.3334
4127	4129	23	689	2841439	2840751	2751	607556	585	93425	72	93425	72	1	514131	0.9163	0.7334	0.1678	-152.5732	157	272911	3324	16.9163	251	-5.5122	41	482	18	0.1435	0.9249	45.4512	11.5323	0.9143	0.5299	155.3224	577	168968	0.9639	0.3330
4129	4133	23	689	2846947	2846259	5507	608738	1181	93588	163	93588	163	1	515150	0.9166	0.8229	0.1677	-156.4522	157	273451	3327	16.4980	251	-9.4483	29	1181	72	0.1435	0.6685	45.5305	11.5337	0.9149	0.5401	156.1404	577	169309	0.9634	0.3319
4133	4139	23	690	2855219	2854530	8271	610500	1762	93818	230	93818	230	1	516682	0.9166	0.7786	0.1676	-157.2994	157	274224	3336	17.4582	251	9.1395	43	1373	73	0.1436	0.6129	45.6424	11.5361	0.9146	0.5390	154.4419	577	169799	0.9623	0.3313
4139	4153	23	691	2874567	2873877	19347	614647	4147	94386	568	94386	568	1	520261	0.9164	0.8174	0.1676	-153.4140	157	276117	3364	18.2920	113	10.7788	113	2103	48	0.1435	0.4224	45.9217	11.5424	0.9139	0.5414	153.1785	577	171029	0.9634	0.3374
4153	4157	23	693	2880107	2879415	5539	615835	1187	94534	148	94534	148	1	521301	0.9165	0.7444	0.1675	-155.1911	157	276649	3369	16.2655	113	8.1277	47	890	46	0.1437	0.7253	45.9942	11.5439	0.9139	0.5417	153.9723	577	171377	0.9652	0.3417
4157	4159	23	694	2882879	2882186	2771	616424	589	94622	89	94622	89	1	521802	0.9169	0.9026	0.1674	-155.5414	157	276912	3372	17.2550	251	3.4384	73	349	13	0.1436	0.7182	46.0370	11.5444	0.9142	0.5131	154.3588	577	171554	0.9641	0.3376
4159	4177	23	694	2907887	2907194	25007	621768	5344	95316	694	95316	694	1	526452	0.9162	0.7761	0.1673	-154.7452	157	279283	3403	15.6733	251	9.1507	73	3243	98	0.1438	0.4126	46.1963	11.5525	0.9137	0.5519	158.0797	577	173077	0.9634	0.3325
4177	4201	23	697	2941399	2940703	33511	628928	7159	96276	960	96276	960	1	532652	0.9153	0.8018	0.1672	-150.8122	197	258544	2474	16.9427	541	-12.6729	107	3674	56	0.1436	0.3576	45.6442	11.5635	0.9136	0.5561	157.7626	577	175188	0.9681	0.3332
4201	4211	23	701	2955419	2954719	14019	631925	2998	96683	407	96683	407	1	535242	0.9152	0.8121	0.1672	-152.7707	157	283838	3463	14.8632	541	-9.2302	139	1406	11	0.1435	0.4761	46.0286	11.5678	0.9123	0.5393	159.6534	577	176085	0.9672	0.3333
4211	4217	23	703	2963847	2963145	8427	633728	1803	96946	263	96946	263	1	536782	0.9156	0.8730	0.1671	-155.2675	157	284662	3471	17.2791	43	-6.2474	97	982	14	0.1435	0.5376	46.1542	11.5701	0.9138	0.5395	158.7678	577	176629	0.9691	0.3354
4217	4219	23	704	2966659	2965956	2811	634324	597	97030	85	97030	85	1	537294	0.9159	0.8525	0.1670	-151.7325	157	284934	3478	16.9945	541	-4.3373	83	346	4	0.1434	0.7713	46.1942	11.5706	0.9135	0.5093	158.1889	577	176796	0.9682	0.3340
4219	4229	23	704	2980739	2980036	14079	637350	3025	97437	407	97437	407	1	539913	0.9158	0.8060	0.1669	-152.5605	157	286255	3494	16.8078	541	8.9720	107	1553	38	0.1434	0.4673	46.2120	11.5749	0.9119	0.5176	159.1906	577	177661	0.9676	0.3351
4229	4231	23	706	2983559	2982854	2819	637952	602	97518	82	97518	82	1	540434	0.9162	0.8164	0.1668	-150.8854	157	286516	3499	17.8142	113	5.4478	67	387	17	0.1434	0.8062	46.2509	11.5754	0.9125	0.5162	158.6014	577	177831	0.9662	0.3453
4231	4241	23	706	2997679	2996974	14119	640970	3018	97931	413	97931	413	1	543039	0.9161	0.8206	0.1668	-152.3121	157	287884	3515	16.4251	541	-9.9726	73	1824	40	0.1433	0.4759	46.4472	11.5796	0.9116	0.5517	158.4575	577	178738	0.9663	0.3339
4241	4243	23	708	3000507	2999800	2827	641575	605	98009	79	98009	79	1	543566	0.9164	0.7834	0.1667	-154.8153	157	288159	3516	16.1885	541	-6.3617	47	455	13	0.1433	0.8571	46.4847	11.5801	0.9121	0.5249	158.8232	577	178921	0.9678	0.3453
4243	4253	23	708	3014667	3013960	14159	644610	3034	98386	377	98386	377	1	546224	0.9161	0.7458	0.1666	-158.1421	197	264979	2532	16.9686	541	-10.1124	89	1696	28	0.1436	0.5510	46.3757	11.5843	0.9110	0.5633	157.7903	577	179796	0.9671	0.3380
4253	4259	23	710	3023179	3022470	8511	646424	1814	98611	225	98611	225	1	547813	0.9160	0.7448	0.1665	-159.6650	197	265720	2538	17.9313	131	-9.5410	61	1206	30	0.1438	0.6203	46.4817	11.5867	0.9127	0.5279	157.9809	577	180318	0.9658	0.3355
4259	4261	23	711	3026019	3025309	2839	647030	607	98692	82	98692	82	1	548338	0.9163	0.8116	0.1665	-158.1218	197	265962	2542	17.2952	227	4.4595	37	528	33	0.1438	0.7918	46.5204	11.5871	0.9128	0.5134	157.3847	577	180490	0.9666	0.3460
4261	4271	23	711	3040239	3039529	14219	650066	3036	99082	390	99082	390	1	550984	0.9161	0.7721	0.1664	-154.3885	157	291972	3565	17.5463	227	9.5506	89	1711	48	0.1439	0.5292	46.5065	11.5913	0.9109	0.5540	156.3276	577	181372	0.9646	0.3366
4271	4273	23	713	3043087	3042375	2847	650679	613	99170	89	99170	89	1	551509	0.9165	0.8730	0.1663	-153.2995	197	267457	2562	15.1454	227	4.2258	31	570	41	0.1437	0.7483	46.5482	11.5918	0.9109	0.5119	156.7140	577	181549	0.9642	0.3460
4273	4283	23	713	3057347	3056635	14259	653722	3043	99580	410	99580	410	1	554142	0.9164	0.8106	0.1662	-153.5605	157	293634	3587	16.0565	283	-8.7660	47	2274	88	0.1437	0.4786	46.0768	11.5960	0.9108	0.5336	156.7132	659	171764	0.9636	0.3369
4283	4289	23	715	3065919	3065205	8571	655554	1832	99821	241	99821	241	1	555733	0.9165	0.7918	0.1661	-155.7389	157	294433	3595	17.2743	113	7.4468	47	1376	66	0.1438	0.6036	46.6127	11.5983	0.9113	0.5368	158.1533	659	172278	0.9633	0.3356
4289	4297	23	716	3077367	3076652	11447	658002	2447	100132	311	100132	311	1	557870	0.9163	0.7653	0.1661	-153.9898	197	270480	2592	14.9469	113	9.9032	31	2280	157	0.1440	0.5722	46.7579	11.6016	0.9116	0.5538	157.0197	659	172981	0.9609	0.3327
4297	4327	23	717	3120487	3119771	43119	667233	9230	101354	1222	101354	1222	1	565879	0.9151	0.7976	0.1660	-158.0000	197	274224	2626	16.3346	541	10.2913	127	4490	81	0.1439	0.3320	47.3294	11.6151	0.9095	0.5467	158.1958	659	175559	0.9600	0.3291
